param_id,mom_lookback_bars,mom_threshold,rev_span,rev_threshold,risk_mode,sl_atr,tp_atr,sl_fixed,tp_fixed,max_hold_bars,confirm_turn,mean_exit,session_set,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
M200R5_4638,40,0.7,20,0.8,atr,1.0,0.75,5.192923409598214,5.192923409598214,12,False,False,RTH,3,19,3687.8,817.6,3.45,0.7895,194.095,5193.0,-1505.2,15,3113.0,817.6,3.9892,0.8,207.533,4154.4,-1041.4,4,574.8,463.8,2.2393,0.75,143.7,1038.6,-463.8,False
M200R5_2309,40,0.4,20,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,6,False,False,RTH,1,18,2911.62,1371.38,2.3004,0.7222,161.757,5150.6,-2238.98,14,2156.82,1371.38,2.1441,0.7143,154.059,4042.0,-1885.18,4,754.8,353.8,3.1334,0.75,188.7,1108.6,-353.8,False
M200R5_2315,40,0.4,20,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,6,False,True,RTH,1,18,2911.62,1371.38,2.3004,0.7222,161.757,5150.6,-2238.98,14,2156.82,1371.38,2.1441,0.7143,154.059,4042.0,-1885.18,4,754.8,353.8,3.1334,0.75,188.7,1108.6,-353.8,False
M200R5_1093,40,0.4,12,1.1,atr_blend,1.5,1.25,5.192923409598214,5.192923409598214,12,True,False,ALL,1,14,5326.79,773.8,3.3831,0.7143,380.485,7562.0,-2235.21,12,4974.4,773.8,3.5889,0.75,414.533,6895.8,-1921.4,2,352.39,313.81,2.1229,0.5,176.195,666.2,-313.81,False
M200R5_1094,40,0.4,12,1.1,atr_blend,1.5,1.25,5.192923409598214,5.192923409598214,12,True,False,ALL,3,16,4849.21,773.8,2.667,0.6875,303.076,7758.22,-2909.01,14,4496.82,773.8,2.7327,0.7143,321.201,7092.02,-2595.2,2,352.39,313.81,2.1229,0.5,176.195,666.2,-313.81,False
M200R5_2333,40,0.4,20,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,12,False,False,RTH,1,18,2841.6,1441.4,2.2307,0.7222,157.867,5150.6,-2309.0,14,2086.8,1441.4,2.0673,0.7143,149.057,4042.0,-1955.2,4,754.8,353.8,3.1334,0.75,188.7,1108.6,-353.8,False
M200R5_2339,40,0.4,20,1.1,atr,1.0,0.75,5.192923409598214,5.192923409598214,12,False,True,RTH,1,18,2841.6,1441.4,2.2307,0.7222,157.867,5150.6,-2309.0,14,2086.8,1441.4,2.0673,0.7143,149.057,4042.0,-1955.2,4,754.8,353.8,3.1334,0.75,188.7,1108.6,-353.8,False
M200R5_1069,40,0.4,12,1.1,atr_blend,1.5,1.25,5.192923409598214,5.192923409598214,6,True,False,ALL,1,14,4756.82,773.8,3.1187,0.7143,339.773,7002.02,-2245.2,12,4414.42,773.8,3.2975,0.75,367.868,6335.82,-1921.4,2,342.4,323.8,2.0575,0.5,171.202,666.2,-323.8,False
M200R5_1070,40,0.4,12,1.1,atr_blend,1.5,1.25,5.192923409598214,5.192923409598214,6,True,False,ALL,3,16,4089.2,773.8,2.4009,0.6875,255.575,7008.2,-2919.0,14,3746.8,773.8,2.4437,0.7143,267.629,6342.0,-2595.2,2,342.4,323.8,2.0575,0.5,171.202,666.2,-323.8,False
M200R5_4642,40,0.7,20,0.8,atr,1.0,0.75,5.192923409598214,5.192923409598214,12,False,True,PRE_RTH,3,20,2774.02,817.6,2.3216,0.75,138.701,4873.02,-2099.0,16,2359.23,817.6,2.4428,0.75,147.452,3994.43,-1635.2,4,414.8,463.8,1.8943,0.75,103.699,878.6,-463.8,False
M200R5_4644,40,0.7,20,0.8,atr,1.0,0.75,5.192923409598214,5.192923409598214,12,False,True,RTH,3,19,3367.82,817.6,3.2375,0.7895,177.254,4873.02,-1505.2,15,2953.03,817.6,3.8356,0.8,196.869,3994.43,-1041.4,4,414.8,463.8,1.8943,0.75,103.699,878.6,-463.8,False
M200R5_3469,40,0.7,12,0.8,fixed_atr_blend,1.0,0.75,5.192923409598214,5.192923409598214,6,True,False,ALL,1,22,2526.42,677.6,1.7944,0.6364,114.837,5706.81,-3180.39,16,1729.22,677.6,1.7745,0.625,108.076,3962.01,-2232.79,6,797.2,571.4,1.8413,0.6667,132.867,1744.8,-947.6,False
M200R5_4765,40,0.7,20,0.8,atr,1.5,1.5,5.192923409598214,5.192923409598214,6,True,False,ALL,1,17,2825.44,1425.19,1.7922,0.5882,166.202,6392.03,-3566.59,14,2286.84,1425.19,1.7988,0.5714,163.346,5149.63,-2862.79,3,538.6,703.8,1.7653,0.6667,179.533,1242.4,-703.8,False
M200R5_4789,40,0.7,20,0.8,atr,1.5,1.5,5.192923409598214,5.192923409598214,12,True,False,ALL,1,17,2855.41,1725.2,1.7102,0.5294,167.965,6875.8,-4020.39,14,2316.81,1725.2,1.6986,0.5,165.486,5633.4,-3316.59,3,538.6,703.8,1.7653,0.6667,179.533,1242.4,-703.8,False
M200R5_0949,40,0.4,12,1.1,atr,1.5,1.5,5.192923409598214,5.192923409598214,12,True,False,ALL,1,14,6156.79,713.8,4.0858,0.7143,439.771,8152.0,-1995.21,12,5944.4,713.8,4.5354,0.75,495.367,7625.8,-1681.4,2,212.39,313.81,1.6768,0.5,106.195,526.2,-313.81,False
M200R5_0950,40,0.4,12,1.1,atr,1.5,1.5,5.192923409598214,5.192923409598214,12,True,False,ALL,3,16,5769.21,713.8,3.237,0.6875,360.576,8348.22,-2579.01,14,5556.82,713.8,3.4531,0.7143,396.916,7822.02,-2265.2,2,212.39,313.81,1.6768,0.5,106.195,526.2,-313.81,False
M200R5_1045,40,0.4,12,1.1,atr_blend,1.25,1.0,5.192923409598214,5.192923409598214,12,True,False,ALL,1,14,4116.79,643.8,3.1384,0.7143,294.056,6042.0,-1925.21,12,3904.4,643.8,3.423,0.75,325.367,5515.8,-1611.4,2,212.39,313.81,1.6768,0.5,106.195,526.2,-313.81,False
M200R5_1046,40,0.4,12,1.1,atr_blend,1.25,1.0,5.192923409598214,5.192923409598214,12,True,False,ALL,3,16,3889.19,643.8,2.5625,0.6875,243.074,6378.2,-2489.01,14,3676.8,643.8,2.6903,0.7143,262.629,5852.0,-2175.2,2,212.39,313.81,1.6768,0.5,106.195,526.2,-313.81,False
M200R5_1525,40,0.4,12,1.1,max_fixed_atr,1.5,1.5,5.192923409598214,5.192923409598214,12,True,False,ALL,1,14,6046.79,713.8,3.8723,0.7143,431.914,8152.0,-2105.21,12,5834.4,713.8,4.2569,0.75,486.2,7625.8,-1791.4,2,212.39,313.81,1.6768,0.5,106.195,526.2,-313.81,False
M200R5_1526,40,0.4,12,1.1,max_fixed_atr,1.5,1.5,5.192923409598214,5.192923409598214,12,True,False,ALL,3,16,5659.21,713.8,3.1046,0.6875,353.701,8348.22,-2689.01,14,5446.82,713.8,3.2932,0.7143,389.059,7822.02,-2375.2,2,212.39,313.81,1.6768,0.5,106.195,526.2,-313.81,False
M200R5_0588,40,0.4,12,0.8,max_fixed_atr,1.0,0.75,5.192923409598214,5.192923409598214,6,False,True,RTH,3,52,7162.4,2930.39,1.8038,0.6923,137.738,16073.16,-8910.77,37,4189.37,2930.39,1.654,0.6757,113.226,10594.94,-6405.57,15,2973.02,1433.8,2.1867,0.7333,198.202,5478.22,-2505.2,True
M200R5_1333,40,0.4,12,1.1,fixed_atr_blend,1.5,1.5,5.192923409598214,5.192923409598214,12,True,False,ALL,1,14,4716.79,613.8,3.45,0.7143,336.914,6642.0,-1925.21,12,4514.4,613.8,3.8015,0.75,376.2,6125.8,-1611.4,2,202.39,313.81,1.6449,0.5,101.195,516.2,-313.81,False
M200R5_1334,40,0.4,12,1.1,fixed_atr_blend,1.5,1.5,5.192923409598214,5.192923409598214,12,True,False,ALL,3,16,4359.21,613.8,2.7584,0.6875,272.451,6838.22,-2479.01,14,4156.82,613.8,2.9198,0.7143,296.916,6322.02,-2165.2,2,202.39,313.81,1.6449,0.5,101.195,516.2,-313.81,False
