param_id,signal_name,side_mode,session_set,sl_atr,tp_atr,max_hold_bars,exit_on_opposite,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
IFB_0038,emapmo_normal,both,ALL,1.5,1.5,6,False,3,72,-2653.67,6056.59,0.8994,0.4583,-36.857,23724.55,-26378.22,44,-4747.23,6056.59,0.7435,0.4545,-107.892,13763.98,-18511.21,28,2093.56,2051.4,1.2661,0.4643,74.77,9960.57,-7867.01,False
IFB_0039,emapmo_normal,both,ALL,1.5,1.5,6,True,1,40,-1042.04,4469.43,0.923,0.475,-26.051,12497.78,-13539.82,26,-1388.8,3378.99,0.851,0.4615,-53.415,7934.41,-9323.21,14,346.76,2742.82,1.0822,0.5,24.769,4563.37,-4216.61,False
IFB_0040,emapmo_normal,both,ALL,1.5,1.5,6,True,3,72,-2653.67,6056.59,0.8994,0.4583,-36.857,23724.55,-26378.22,44,-4747.23,6056.59,0.7435,0.4545,-107.892,13763.98,-18511.21,28,2093.56,2051.4,1.2661,0.4643,74.77,9960.57,-7867.01,False
IFB_0041,emapmo_normal,both,ALL,1.5,1.5,12,False,1,40,-3451.98,7325.58,0.8103,0.45,-86.3,14741.61,-18193.59,26,-4168.79,6772.8,0.6859,0.4615,-160.338,9104.41,-13273.2,14,716.81,2501.4,1.1457,0.4286,51.201,5637.2,-4920.39,False
IFB_0042,emapmo_normal,both,ALL,1.5,1.5,12,False,3,72,-5033.61,9450.4,0.8459,0.5,-69.911,27633.17,-32666.78,44,-6517.21,9450.4,0.7046,0.5,-148.118,15546.39,-22063.6,28,1483.6,2710.4,1.1399,0.5,52.986,12086.78,-10603.18,False
IFB_0043,emapmo_normal,both,ALL,1.5,1.5,12,True,1,40,-3451.98,7325.58,0.8103,0.45,-86.3,14741.61,-18193.59,26,-4168.79,6772.8,0.6859,0.4615,-160.338,9104.41,-13273.2,14,716.81,2501.4,1.1457,0.4286,51.201,5637.2,-4920.39,False
IFB_0044,emapmo_normal,both,ALL,1.5,1.5,12,True,3,72,-5033.61,9450.4,0.8459,0.5,-69.911,27633.17,-32666.78,44,-6517.21,9450.4,0.7046,0.5,-148.118,15546.39,-22063.6,28,1483.6,2710.4,1.1399,0.5,52.986,12086.78,-10603.18,False
IFB_0045,emapmo_normal,both,ALL,1.5,1.5,24,False,1,40,-6002.0,8096.0,0.7166,0.425,-150.05,15175.4,-21177.4,26,-4678.8,6772.8,0.6709,0.4231,-179.954,9538.2,-14217.0,14,-1323.2,3011.8,0.8099,0.4286,-94.514,5637.2,-6960.4,False
IFB_0046,emapmo_normal,both,ALL,1.5,1.5,24,False,3,72,-8793.62,10054.82,0.7651,0.4583,-122.134,28644.6,-37438.22,44,-8637.22,9473.42,0.6462,0.4318,-196.3,15777.8,-24415.02,28,-156.4,2710.4,0.988,0.5,-5.586,12866.8,-13023.2,False
IFB_0047,emapmo_normal,both,ALL,1.5,1.5,24,True,1,40,-6002.0,8096.0,0.7166,0.425,-150.05,15175.4,-21177.4,26,-4678.8,6772.8,0.6709,0.4231,-179.954,9538.2,-14217.0,14,-1323.2,3011.8,0.8099,0.4286,-94.514,5637.2,-6960.4,False
