param_id,signal_name,direction,entry_time,exit_time,entry,exit,sl,tp,pnl,gross_pnl,exit_reason,hold_bars,session,trade_date
IFB_1082,kdjma,long,2026-06-10T14:50:00+00:00,2026-06-10T14:55:00+00:00,4163.6,4147.5,4147.5,4174.3,-1613.8000000000363,-1610.0000000000364,sl,1,RTH,2026-06-10
IFB_1082,kdjma,long,2026-06-10T15:10:00+00:00,2026-06-10T15:25:00+00:00,4149.0,4159.7,4132.900000000001,4159.7,1066.1999999999819,1069.9999999999818,tp,3,RTH,2026-06-10
IFB_1082,kdjma,long,2026-06-12T19:45:00+00:00,2026-06-12T19:55:00+00:00,4226.7,4231.3,4219.8,4231.3,456.20000000003637,460.0000000000364,tp,2,RTH,2026-06-12
IFB_1082,kdjma,long,2026-06-15T12:20:00+00:00,2026-06-15T12:20:00+00:00,4348.0,4353.3,4340.0,4353.3,526.2000000000182,530.0000000000182,tp,0,PRE,2026-06-15
IFB_1082,kdjma,long,2026-06-15T16:35:00+00:00,2026-06-15T17:05:00+00:00,4361.8,4354.3,4354.3,4366.8,-753.8,-750.0,sl,6,RTH,2026-06-15
IFB_1082,kdjma,long,2026-06-15T17:25:00+00:00,2026-06-15T17:35:00+00:00,4352.3,4345.0,4345.0,4357.2,-733.8000000000181,-730.0000000000182,sl,2,RTH,2026-06-15
IFB_1082,kdjma,long,2026-06-16T14:35:00+00:00,2026-06-16T14:35:00+00:00,4338.5,4345.0,4328.7,4345.0,646.2,650.0,tp,0,RTH,2026-06-16
IFB_1082,kdjma,long,2026-06-16T17:25:00+00:00,2026-06-16T17:25:00+00:00,4349.400000000001,4353.5,4343.2,4353.5,406.1999999999454,409.99999999994543,tp,0,RTH,2026-06-16
IFB_1082,kdjma,long,2026-06-16T20:00:00+00:00,2026-06-16T20:30:00+00:00,4355.3,4353.5,4351.2,4358.0,-183.8000000000182,-180.0000000000182,time,6,RTH,2026-06-16
IFB_1082,kdjma,long,2026-06-17T19:35:00+00:00,2026-06-17T20:05:00+00:00,4246.0,4269.2,4211.2,4269.2,2316.1999999999816,2319.999999999982,tp,6,RTH,2026-06-17
IFB_1082,kdjma,long,2026-06-18T11:05:00+00:00,2026-06-18T11:10:00+00:00,4270.1,4261.900000000001,4261.900000000001,4275.6,-823.7999999999818,-819.9999999999818,sl,1,PRE,2026-06-18
IFB_1082,kdjma,long,2026-06-18T11:20:00+00:00,2026-06-18T11:35:00+00:00,4263.900000000001,4269.7,4255.1,4269.7,576.1999999999273,579.9999999999272,tp,3,PRE,2026-06-18
IFB_1082,kdjma,long,2026-06-18T15:35:00+00:00,2026-06-18T16:05:00+00:00,4252.2,4250.7998046875,4240.3,4260.1,-143.81953124998182,-140.0195312499818,time,6,RTH,2026-06-18
IFB_1082,kdjma,long,2026-06-23T18:10:00+00:00,2026-06-23T18:30:00+00:00,4143.2,4137.5,4137.5,4147.0,-573.7999999999818,-569.9999999999818,sl,4,RTH,2026-06-23
IFB_1082,kdjma,long,2026-06-23T18:50:00+00:00,2026-06-23T18:55:00+00:00,4132.8,4136.0,4128.0,4136.0,316.1999999999818,319.9999999999818,tp,1,RTH,2026-06-23
IFB_1082,kdjma,long,2026-06-24T11:20:00+00:00,2026-06-24T11:30:00+00:00,4058.4,4064.3,4049.5,4064.3,586.2000000000091,590.0000000000091,tp,2,PRE,2026-06-24
IFB_1082,kdjma,long,2026-06-24T12:30:00+00:00,2026-06-24T12:50:00+00:00,4032.0,4018.2000000000003,4018.2000000000003,4041.2000000000003,-1383.7999999999727,-1379.9999999999727,sl,4,PRE,2026-06-24
IFB_1082,kdjma,long,2026-06-24T13:05:00+00:00,2026-06-24T13:30:00+00:00,3995.9,4008.2000000000003,3977.4,4008.2000000000003,1226.2000000000182,1230.0000000000182,tp,5,PRE,2026-06-24
IFB_1082,kdjma,long,2026-06-25T19:55:00+00:00,2026-06-25T20:00:00+00:00,4041.8,4046.5,4034.7000000000003,4046.5,466.1999999999818,469.9999999999818,tp,1,RTH,2026-06-25
IFB_1082,kdjma,long,2026-06-29T14:05:00+00:00,2026-06-29T14:05:00+00:00,4041.0,4030.7000000000003,4030.7000000000003,4047.9,-1033.7999999999727,-1029.9999999999727,sl,0,RTH,2026-06-29
IFB_1082,kdjma,long,2026-06-30T12:30:00+00:00,2026-06-30T12:30:00+00:00,4030.8,4035.2000000000003,4024.2000000000003,4035.2000000000003,436.2000000000091,440.0000000000091,tp,0,PRE,2026-06-30
IFB_1082,kdjma,long,2026-06-30T19:25:00+00:00,2026-06-30T19:50:00+00:00,4036.8,4033.0,4033.0,4039.3,-383.8000000000182,-380.0000000000182,sl,5,RTH,2026-06-30
IFB_1082,kdjma,long,2026-06-30T20:00:00+00:00,2026-06-30T20:00:00+00:00,4030.2000000000003,4033.0,4026.0,4033.0,276.1999999999727,279.9999999999727,tp,0,RTH,2026-06-30
IFB_1082,kdjma,long,2026-07-01T17:20:00+00:00,2026-07-01T17:50:00+00:00,4084.2000000000003,4083.89990234375,4077.9,4088.4,-33.80976562502728,-30.009765625027285,time,6,RTH,2026-07-01
IFB_1082,kdjma,long,2026-07-01T19:45:00+00:00,2026-07-01T19:50:00+00:00,4067.4,4061.8,4061.8,4071.1000000000004,-563.7999999999909,-559.9999999999909,sl,1,RTH,2026-07-01
IFB_1082,kdjma,long,2026-07-01T20:00:00+00:00,2026-07-01T20:00:00+00:00,4052.2000000000003,4044.7000000000003,4044.7000000000003,4057.2000000000003,-753.8,-750.0,sl,0,RTH,2026-07-01
IFB_1082,kdjma,long,2026-07-06T12:45:00+00:00,2026-07-06T12:55:00+00:00,4145.1,4159.1,4124.1,4159.1,1396.2,1400.0,tp,2,PRE,2026-07-06
