param_id,atr_len,st_mult,swing_len,fib,entry_mode,side,regime_mode,sl_base,tp_base,atr_regime_lookback,atr_regime_pct,atr_high_mult,atr_low_mult,max_hold_bars,is_trades,is_pnl,is_gross_gain,is_gross_loss,is_pf,is_max_dd,is_expect,is_win_rate,is_avg_hold,oos_trades,oos_pnl,oos_gross_gain,oos_gross_loss,oos_pf,oos_max_dd,oos_expect,oos_win_rate,oos_avg_hold
R0335,14,1.5,12,0.5,pullback,short,fixed_sl_atr_tp,8.0,24.0,96,0.7,1.25,1.0,24,64.0,1156.7999999999981,17636.500000000007,16479.699999999986,1.0701954525871238,3710.200000000002,18.07499999999997,0.3125,10.546875,21.0,-1117.2999999999997,4781.0,5898.300000000002,0.8105725378498887,3055.3999999999996,-53.204761904761895,0.23809523809523808,11.285714285714286
R0063,10,1.5,12,0.5,pullback,short,fixed_sl_atr_tp,12.0,16.0,96,0.7,1.25,1.0,24,68.0,1354.099999999994,21482.200000000015,20128.099999999984,1.0672741093297446,6626.500000000004,19.91323529411756,0.45588235294117646,12.088235294117647,19.0,-2884.699999999999,4181.0,7065.700000000002,0.5917318878525835,3680.8999999999987,-151.82631578947363,0.2631578947368421,11.894736842105264
R0064,10,1.5,12,0.5,pullback,short,fixed_sl_atr_tp,12.0,16.0,96,0.7,1.5,1.0,24,66.0,1336.6999999999935,21464.800000000014,20128.099999999984,1.0664096462159882,6251.500000000004,20.253030303030204,0.4393939393939394,12.636363636363637,19.0,-2684.699999999999,4381.0,7065.700000000002,0.6200376466592127,3480.8999999999987,-141.29999999999995,0.2631578947368421,11.947368421052632
R0207,10,2.0,12,0.5,pullback,short,fixed_sl_atr_tp,12.0,16.0,96,0.7,1.25,1.0,24,69.0,1350.2999999999997,22436.000000000015,21085.699999999983,1.0640386612728072,4064.000000000002,19.5695652173913,0.43478260869565216,11.652173913043478,17.0,-4089.5999999999995,2588.6000000000004,6678.200000000002,0.3876194184061573,4885.799999999999,-240.5647058823529,0.17647058823529413,14.176470588235293
R0501,14,2.0,12,0.5,pullback,short,atr_sl_fixed_tp,12.0,24.0,96,0.7,1.25,1.0,24,57.0,1095.900000000003,19705.00000000001,18609.099999999988,1.0588905427989546,2906.5,19.226315789473738,0.43859649122807015,14.789473684210526,16.0,-3498.3,3176.1000000000004,6674.4000000000015,0.4758629989212513,4282.0,-218.64375,0.1875,14.1875
R0047,10,1.5,12,0.5,pullback,short,fixed_sl_atr_tp,8.0,24.0,96,0.7,1.25,1.0,24,69.0,1037.7999999999963,19132.700000000008,18094.899999999983,1.0573531768619902,4114.000000000003,15.040579710144874,0.30434782608695654,10.623188405797102,20.0,-713.4999999999995,4781.0,5494.500000000002,0.8701428701428698,2651.6,-35.674999999999976,0.25,12.25
R0358,14,1.5,12,0.5,pullback,short,atr_sl_fixed_tp,12.0,24.0,96,0.7,1.5,1.0,24,54.0,1007.3000000000002,18942.50000000001,17935.19999999999,1.0561632989874672,4395.0,18.65370370370371,0.46296296296296297,15.907407407407407,18.0,-1793.3999999999992,4527.2,6320.600000000001,0.7162611144511595,2664.0999999999995,-99.63333333333328,0.3333333333333333,15.722222222222221
R0189,10,2.0,12,0.5,pullback,short,atr_sl_fixed_tp,8.0,24.0,96,0.7,1.25,1.0,24,65.0,1027.9999999999998,19591.40000000001,18563.399999999987,1.0553777863968896,3070.6,15.815384615384612,0.3384615384615385,11.676923076923076,17.0,-2002.0999999999995,3176.1000000000004,5178.200000000002,0.6133598547757907,3074.3999999999996,-117.77058823529408,0.17647058823529413,13.647058823529411
R0201,10,2.0,12,0.5,pullback,short,atr_sl_fixed_tp,10.0,24.0,96,0.7,1.25,1.0,24,62.0,1039.4000000000012,20742.50000000001,19703.099999999988,1.0527531200674018,2769.0,16.764516129032277,0.4032258064516129,13.161290322580646,17.0,-3127.1,3176.1000000000004,6303.200000000002,0.5038869145830689,3974.4,-183.9470588235294,0.17647058823529413,14.352941176470589
R0040,10,1.5,12,0.5,pullback,short,fixed_sl_atr_tp,8.0,16.0,96,0.7,1.5,1.0,24,71.0,917.6999999999935,18608.80000000001,17691.099999999984,1.051873540933013,4746.600000000004,12.925352112675965,0.3380281690140845,9.661971830985916,20.0,-1113.5,4381.0,5494.500000000002,0.7973427973427971,2663.0,-55.675,0.25,10.7
R0170,10,2.0,12,0.382,pullback,short,atr_sl_fixed_tp,12.0,16.0,96,0.7,1.5,1.0,24,68.0,1104.0999999999929,23024.600000000013,21920.499999999985,1.050368376633746,6829.200000000004,16.236764705882248,0.4852941176470588,11.941176470588236,20.0,-2038.4999999999989,5332.099999999999,7370.600000000001,0.7234282147993377,4874.4,-101.92499999999994,0.4,16.05
