param_id,signal_name,side_mode,session_set,sl_atr,tp_atr,max_hold_bars,exit_on_opposite,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
IFB_0827,emapmo_early,short,RTH,1.0,0.75,24,True,1,18,33.6,449.8,1.0457,0.6111,1.867,768.2,-734.6,11,-293.8,446.6,0.5328,0.4545,-26.709,335.0,-628.8,7,327.4,105.8,4.0945,0.8571,46.771,433.2,-105.8,False
IFB_1054,kdjma,long,ALL,1.5,1.5,24,False,3,109,-1176.2,2013.0,0.7617,0.4862,-10.791,3758.6,-4934.8,70,-230.0,872.4,0.921,0.5143,-3.286,2683.2,-2913.2,39,-946.2,1183.2,0.532,0.4359,-24.261,1075.4,-2021.6,False
IFB_1056,kdjma,long,ALL,1.5,1.5,24,True,3,109,-1176.2,2013.0,0.7617,0.4862,-10.791,3758.6,-4934.8,70,-230.0,872.4,0.921,0.5143,-3.286,2683.2,-2913.2,39,-946.2,1183.2,0.532,0.4359,-24.261,1075.4,-2021.6,False
IFB_1178,kdjma,short,ALL,1.5,1.0,6,False,3,120,-2094.0,2126.8,0.5387,0.4667,-17.45,2445.2,-4539.2,86,-1514.8,1584.2,0.5305,0.4535,-17.614,1711.8,-3226.6,34,-579.2,599.4,0.5587,0.5,-17.035,733.4,-1312.6,False
IFB_1180,kdjma,short,ALL,1.5,1.0,6,True,3,120,-2094.0,2126.8,0.5387,0.4667,-17.45,2445.2,-4539.2,86,-1514.8,1584.2,0.5305,0.4535,-17.614,1711.8,-3226.6,34,-579.2,599.4,0.5587,0.5,-17.035,733.4,-1312.6,False
IFB_0937,kdjma,both,PRE_RTH,1.5,1.0,6,False,1,46,-1134.81,1256.01,0.5309,0.4783,-24.67,1284.4,-2419.2,32,-889.6,1109.6,0.5299,0.4375,-27.8,1002.8,-1892.4,14,-245.2,292.2,0.5345,0.5714,-17.514,281.6,-526.8,False
IFB_0939,kdjma,both,PRE_RTH,1.5,1.0,6,True,1,46,-1134.81,1256.01,0.5309,0.4783,-24.67,1284.4,-2419.2,32,-889.6,1109.6,0.5299,0.4375,-27.8,1002.8,-1892.4,14,-245.2,292.2,0.5345,0.5714,-17.514,281.6,-526.8,False
IFB_1130,kdjma,long,RTH,1.5,1.0,6,False,3,35,-835.0,1312.0,0.629,0.5429,-23.857,1415.8,-2250.8,24,-883.2,1312.0,0.5276,0.5,-36.8,986.4,-1869.6,11,48.2,171.2,1.1264,0.6364,4.382,429.4,-381.2,False
IFB_1132,kdjma,long,RTH,1.5,1.0,6,True,3,35,-835.0,1312.0,0.629,0.5429,-23.857,1415.8,-2250.8,24,-883.2,1312.0,0.5276,0.5,-36.8,986.4,-1869.6,11,48.2,171.2,1.1264,0.6364,4.382,429.4,-381.2,False
IFB_0985,kdjma,both,RTH,1.5,1.0,6,False,1,43,-1087.4,1161.6,0.6036,0.4419,-25.288,1655.8,-2743.2,30,-714.0,888.6,0.6351,0.4667,-23.8,1242.8,-1956.8,13,-373.4,422.6,0.5252,0.3846,-28.723,413.0,-786.4,False
IFB_0987,kdjma,both,RTH,1.5,1.0,6,True,1,43,-1087.4,1161.6,0.6036,0.4419,-25.288,1655.8,-2743.2,30,-714.0,888.6,0.6351,0.4667,-23.8,1242.8,-1956.8,13,-373.4,422.6,0.5252,0.3846,-28.723,413.0,-786.4,False
IFB_0233,emapmo_normal,long,PRE_RTH,1.5,1.5,12,False,1,11,498.2,259.6,2.0105,0.5455,45.291,991.2,-493.0,7,609.4,259.6,3.3475,0.7143,87.057,869.0,-259.6,4,-111.2,145.6,0.5236,0.25,-27.8,122.2,-233.4,False
IFB_0235,emapmo_normal,long,PRE_RTH,1.5,1.5,12,True,1,11,498.2,259.6,2.0105,0.5455,45.291,991.2,-493.0,7,609.4,259.6,3.3475,0.7143,87.057,869.0,-259.6,4,-111.2,145.6,0.5236,0.25,-27.8,122.2,-233.4,False
IFB_1046,kdjma,long,ALL,1.5,1.5,6,False,3,109,-510.2,1072.4,0.8647,0.5138,-4.681,3261.2,-3771.4,70,154.0,703.4,1.0646,0.5429,2.2,2537.6,-2383.6,39,-664.2,808.8,0.5214,0.4615,-17.031,723.59,-1387.8,False
IFB_1048,kdjma,long,ALL,1.5,1.5,6,True,3,109,-510.2,1072.4,0.8647,0.5138,-4.681,3261.2,-3771.4,70,154.0,703.4,1.0646,0.5429,2.2,2537.6,-2383.6,39,-664.2,808.8,0.5214,0.4615,-17.031,723.59,-1387.8,False
IFB_1190,kdjma,short,ALL,1.5,1.5,6,False,3,120,-2310.0,2348.2,0.5327,0.3833,-19.25,2633.2,-4943.2,86,-1712.8,1761.4,0.5201,0.3605,-19.916,1856.2,-3569.0,34,-597.2,635.4,0.5654,0.4412,-17.565,777.0,-1374.2,False
IFB_1192,kdjma,short,ALL,1.5,1.5,6,True,3,120,-2310.0,2348.2,0.5327,0.3833,-19.25,2633.2,-4943.2,86,-1712.8,1761.4,0.5201,0.3605,-19.916,1856.2,-3569.0,34,-597.2,635.4,0.5654,0.4412,-17.565,777.0,-1374.2,False
IFB_1097,kdjma,long,PRE_RTH,1.5,1.5,12,False,1,33,-371.4,827.6,0.8066,0.5152,-11.254,1549.4,-1920.8,23,-111.4,656.6,0.9193,0.5217,-4.843,1268.4,-1379.8,10,-260.0,413.4,0.5194,0.5,-26.0,281.0,-541.0,False
IFB_1099,kdjma,long,PRE_RTH,1.5,1.5,12,True,1,33,-371.4,827.6,0.8066,0.5152,-11.254,1549.4,-1920.8,23,-111.4,656.6,0.9193,0.5217,-4.843,1268.4,-1379.8,10,-260.0,413.4,0.5194,0.5,-26.0,281.0,-541.0,False
IFB_1281,kdjma,short,RTH,1.5,1.0,24,False,1,31,-99.8,491.4,0.9489,0.6129,-3.219,1853.8,-1953.6,23,302.6,486.4,1.271,0.6522,13.157,1419.0,-1116.4,8,-402.4,491.4,0.5193,0.5,-50.3,434.8,-837.2,False
IFB_1283,kdjma,short,RTH,1.5,1.0,24,True,1,31,-99.8,491.4,0.9489,0.6129,-3.219,1853.8,-1953.6,23,302.6,486.4,1.271,0.6522,13.157,1419.0,-1116.4,8,-402.4,491.4,0.5193,0.5,-50.3,434.8,-837.2,False
IFB_0541,emapmo_early,both,RTH,1.0,1.0,6,False,1,28,-112.4,748.6,0.9209,0.5,-4.014,1308.8,-1421.2,19,-612.2,748.6,0.5178,0.3684,-32.221,657.4,-1269.6,9,499.8,93.8,4.2969,0.7778,55.534,651.4,-151.6,False
IFB_0543,emapmo_early,both,RTH,1.0,1.0,6,True,1,28,-112.4,748.6,0.9209,0.5,-4.014,1308.8,-1421.2,19,-612.2,748.6,0.5178,0.3684,-32.221,657.4,-1269.6,9,499.8,93.8,4.2969,0.7778,55.534,651.4,-151.6,False
IFB_1158,kdjma,short,ALL,1.0,0.75,12,False,3,121,-1083.8,1098.0,0.6725,0.4959,-8.957,2226.0,-3309.8,87,-552.6,678.4,0.7499,0.5057,-6.352,1656.8,-2209.4,34,-531.2,562.4,0.5173,0.4706,-15.624,569.2,-1100.4,False
IFB_1160,kdjma,short,ALL,1.0,0.75,12,True,3,121,-1083.8,1098.0,0.6725,0.4959,-8.957,2226.0,-3309.8,87,-552.6,678.4,0.7499,0.5057,-6.352,1656.8,-2209.4,34,-531.2,562.4,0.5173,0.4706,-15.624,569.2,-1100.4,False
IFB_1174,kdjma,short,ALL,1.0,1.0,24,False,3,121,-1323.8,1539.0,0.6865,0.4545,-10.941,2899.0,-4222.8,87,-570.6,828.2,0.786,0.4483,-6.559,2095.8,-2666.4,34,-753.2,844.6,0.5161,0.4706,-22.153,803.2,-1556.4,False
IFB_1176,kdjma,short,ALL,1.0,1.0,24,True,3,121,-1323.8,1539.0,0.6865,0.4545,-10.941,2899.0,-4222.8,87,-570.6,828.2,0.786,0.4483,-6.559,2095.8,-2666.4,34,-753.2,844.6,0.5161,0.4706,-22.153,803.2,-1556.4,False
IFB_1074,kdjma,long,PRE_RTH,1.0,1.0,12,False,3,53,-939.4,1093.8,0.6333,0.434,-17.724,1622.6,-2562.0,36,-562.8,840.0,0.6849,0.4444,-15.633,1223.2,-1786.0,17,-376.6,402.8,0.5147,0.4118,-22.153,399.4,-776.0,False
IFB_1076,kdjma,long,PRE_RTH,1.0,1.0,12,True,3,53,-939.4,1093.8,0.6333,0.434,-17.724,1622.6,-2562.0,36,-562.8,840.0,0.6849,0.4444,-15.633,1223.2,-1786.0,17,-376.6,402.8,0.5147,0.4118,-22.153,399.4,-776.0,False
