param_id,signal_name,direction,entry_time,exit_time,entry,exit,sl,tp,pnl,gross_pnl,exit_reason,hold_bars,session,trade_date
IFB_0022,emapmo_normal,short,2026-05-13T11:35:00+00:00,2026-05-13T11:35:00+00:00,75.15,75.2,75.2,75.10000000000001,-33.79999999999829,-29.999999999998295,sl,0,PRE,2026-05-13
IFB_0022,emapmo_normal,long,2026-05-14T03:05:00+00:00,2026-05-14T03:05:00+00:00,74.19,74.23,74.15,74.23,20.20000000000375,24.00000000000375,tp,0,ASIA,2026-05-14
IFB_0022,emapmo_normal,long,2026-05-14T14:20:00+00:00,2026-05-14T14:25:00+00:00,73.72,73.9,73.54,73.9,104.2000000000041,108.00000000000409,tp,1,RTH,2026-05-14
IFB_0022,emapmo_normal,long,2026-05-14T17:25:00+00:00,2026-05-14T17:30:00+00:00,73.3,73.4,73.2,73.4,56.20000000000512,60.000000000005116,tp,1,RTH,2026-05-14
IFB_0022,emapmo_normal,short,2026-05-18T05:35:00+00:00,2026-05-18T05:35:00+00:00,74.72,74.69,74.75,74.69,14.200000000000681,18.000000000000682,tp,0,ASIA,2026-05-18
IFB_0022,emapmo_normal,short,2026-05-18T11:40:00+00:00,2026-05-18T11:40:00+00:00,74.85000000000001,74.77,74.93,74.77,44.200000000007506,48.0000000000075,tp,0,PRE,2026-05-18
IFB_0022,emapmo_normal,short,2026-05-18T17:45:00+00:00,2026-05-18T17:45:00+00:00,75.73,75.65,75.81,75.65,44.19999999999898,47.99999999999898,tp,0,RTH,2026-05-18
IFB_0022,emapmo_normal,short,2026-05-20T07:05:00+00:00,2026-05-20T07:05:00+00:00,75.86,75.75,75.97,75.75,62.19999999999966,65.99999999999966,tp,0,EURO,2026-05-20
IFB_0022,emapmo_normal,long,2026-05-20T18:15:00+00:00,2026-05-21T00:00:00+00:00,74.69,74.60000000000001,74.60000000000001,74.78,-57.79999999999352,-53.99999999999352,sl,1,RTH,2026-05-20
IFB_0022,emapmo_normal,long,2026-05-21T04:20:00+00:00,2026-05-21T04:25:00+00:00,74.33,74.36,74.3,74.36,14.200000000000681,18.000000000000682,tp,1,ASIA,2026-05-21
IFB_0022,emapmo_normal,long,2026-05-26T07:15:00+00:00,2026-05-26T07:15:00+00:00,73.4,73.48,73.32000000000001,73.48,44.19999999999898,47.99999999999898,tp,0,EURO,2026-05-26
IFB_0022,emapmo_normal,short,2026-05-27T04:40:00+00:00,2026-05-27T05:05:00+00:00,74.49,74.52,74.52,74.46000000000001,-21.800000000000683,-18.000000000000682,sl,5,ASIA,2026-05-27
IFB_0022,emapmo_normal,short,2026-05-27T17:55:00+00:00,2026-05-27T17:55:00+00:00,75.26,75.17,75.35000000000001,75.17,50.20000000000205,54.000000000002046,tp,0,RTH,2026-05-27
IFB_0022,emapmo_normal,short,2026-05-28T05:20:00+00:00,2026-05-28T05:30:00+00:00,75.74,75.76,75.76,75.72,-15.80000000000614,-12.000000000006139,sl_same_bar,2,ASIA,2026-05-28
IFB_0022,emapmo_normal,short,2026-05-29T01:55:00+00:00,2026-05-29T01:55:00+00:00,76.43,76.48,76.48,76.38,-33.79999999999829,-29.999999999998295,sl_same_bar,0,ASIA,2026-05-29
IFB_0022,emapmo_normal,short,2026-05-29T09:10:00+00:00,2026-05-29T09:15:00+00:00,76.66,76.59,76.73,76.59,38.19999999999591,41.99999999999591,tp,1,EURO,2026-05-29
IFB_0022,emapmo_normal,short,2026-05-29T16:05:00+00:00,2026-05-29T16:30:00+00:00,77.67,77.5,77.84,77.5,98.20000000000103,102.00000000000102,tp,5,RTH,2026-05-29
IFB_0022,emapmo_normal,short,2026-06-01T10:15:00+00:00,2026-06-01T10:45:00+00:00,78.17,78.09,78.25,78.09,44.19999999999898,47.99999999999898,tp,6,EURO,2026-06-01
IFB_0022,emapmo_normal,short,2026-06-01T16:45:00+00:00,2026-06-01T16:45:00+00:00,79.04,78.9,79.18,78.9,80.20000000000034,84.00000000000034,tp,0,RTH,2026-06-01
IFB_0022,emapmo_normal,short,2026-06-03T03:55:00+00:00,2026-06-03T04:25:00+00:00,78.96000000000001,78.93,78.99,78.93,14.200000000000681,18.000000000000682,tp,6,ASIA,2026-06-03
IFB_0022,emapmo_normal,short,2026-06-03T10:15:00+00:00,2026-06-03T10:20:00+00:00,79.39,79.47,79.47,79.31,-51.799999999998974,-47.99999999999898,sl,1,EURO,2026-06-03
IFB_0022,emapmo_normal,long,2026-06-04T03:45:00+00:00,2026-06-04T03:50:00+00:00,78.42,78.37,78.37,78.47,-33.79999999999829,-29.999999999998295,sl,1,ASIA,2026-06-04
IFB_0022,emapmo_normal,long,2026-06-04T18:15:00+00:00,2026-06-04T18:15:00+00:00,76.33,76.45,76.21000000000001,76.45,68.20000000000273,72.00000000000273,tp,0,RTH,2026-06-04
IFB_0022,emapmo_normal,long,2026-06-05T08:55:00+00:00,2026-06-05T08:55:00+00:00,76.08,76.17,75.99,76.17,50.20000000000205,54.000000000002046,tp,0,EURO,2026-06-05
IFB_0022,emapmo_normal,long,2026-06-08T00:15:00+00:00,2026-06-08T00:45:00+00:00,74.33,74.14,74.14,74.52,-117.79999999999863,-113.99999999999864,sl,6,ASIA,2026-06-08
IFB_0022,emapmo_normal,long,2026-06-08T14:10:00+00:00,2026-06-08T14:15:00+00:00,74.33,74.60000000000001,74.06,74.60000000000001,158.20000000000613,162.00000000000614,tp,1,RTH,2026-06-08
IFB_0022,emapmo_normal,short,2026-06-09T15:40:00+00:00,2026-06-09T15:45:00+00:00,74.82000000000001,75.0,75.0,74.64,-111.79999999999556,-107.99999999999557,sl,1,RTH,2026-06-09
IFB_0022,emapmo_normal,short,2026-06-10T00:55:00+00:00,2026-06-10T00:55:00+00:00,75.03,74.93,75.13,74.93,56.19999999999659,59.99999999999659,tp,0,ASIA,2026-06-10
