param_id,mom_lookback_bars,mom_threshold,rev_span,rev_threshold,sl_atr,tp_atr,max_hold_bars,confirm_turn,mean_exit,session_set,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
M200R5_1196,40,0.7,20,0.8,1.0,0.75,12,True,True,ALL,3,15,35.9,231.9,1.0968,0.5333,2.393,406.58,-370.68,8,-80.92,227.7,0.6446,0.375,-10.115,146.78,-227.7,7,116.82,142.98,1.817,0.7143,16.689,259.8,-142.98,False
M200R5_0193,40,0.4,12,1.1,1.0,0.75,6,False,False,ALL,1,46,38.46,330.94,1.0388,0.6087,0.836,1030.78,-992.32,35,180.6,202.42,1.3045,0.6286,5.16,773.72,-593.12,11,-142.14,330.94,0.6439,0.5455,-12.922,257.06,-399.2,False
M200R5_0199,40,0.4,12,1.1,1.0,0.75,6,False,True,ALL,1,46,38.46,330.94,1.0388,0.6087,0.836,1030.78,-992.32,35,180.6,202.42,1.3045,0.6286,5.16,773.72,-593.12,11,-142.14,330.94,0.6439,0.5455,-12.922,257.06,-399.2,False
M200R5_0217,40,0.4,12,1.1,1.0,0.75,12,False,False,ALL,1,46,61.46,330.94,1.0619,0.6087,1.336,1053.78,-992.32,35,203.6,189.2,1.3433,0.6286,5.817,796.72,-593.12,11,-142.14,330.94,0.6439,0.5455,-12.922,257.06,-399.2,False
M200R5_0223,40,0.4,12,1.1,1.0,0.75,12,False,True,ALL,1,46,46.96,330.94,1.0473,0.6087,1.021,1039.28,-992.32,35,189.1,193.92,1.3188,0.6286,5.403,782.22,-593.12,11,-142.14,330.94,0.6439,0.5455,-12.922,257.06,-399.2,False
M200R5_0116,40,0.4,12,0.8,1.5,1.25,6,True,True,ALL,3,68,-394.82,1143.02,0.8434,0.5147,-5.806,2126.1,-2520.92,50,-704.0,955.32,0.6432,0.48,-14.08,1269.24,-1973.24,18,309.18,279.96,1.5645,0.6111,17.177,856.86,-547.68,False
M200R5_0002,40,0.4,12,0.8,1.0,0.75,6,False,False,ALL,3,148,-1011.02,1462.76,0.7441,0.5203,-6.831,2940.52,-3951.54,103,-967.72,1129.3,0.6408,0.4854,-9.395,1726.5,-2694.22,45,-43.3,505.02,0.9656,0.6,-0.962,1214.02,-1257.32,False
M200R5_0168,40,0.4,12,0.8,1.5,1.5,6,True,True,RTH,3,15,106.9,556.44,1.1324,0.6,7.127,914.34,-807.44,13,-290.62,556.44,0.6401,0.5385,-22.355,516.82,-807.44,2,397.52,0.0,999.0,1.0,198.76,397.52,0.0,False
M200R5_0008,40,0.4,12,0.8,1.0,0.75,6,False,True,ALL,3,148,-971.52,1465.76,0.7524,0.527,-6.564,2951.78,-3923.3,103,-970.72,1132.3,0.6397,0.4854,-9.424,1723.5,-2694.22,45,-0.8,505.02,0.9993,0.6222,-0.018,1228.28,-1229.08,False
M200R5_0901,40,0.7,12,0.8,1.5,1.25,12,True,False,ALL,1,23,200.48,535.2,1.191,0.6087,8.717,1250.14,-1049.66,15,-338.6,535.2,0.6372,0.4667,-22.573,594.82,-933.42,8,539.08,116.24,5.6376,0.875,67.385,655.32,-116.24,False
M200R5_0331,40,0.4,12,1.1,1.5,1.25,12,True,True,ALL,1,24,-132.76,743.36,0.8717,0.4583,-5.532,901.86,-1034.62,15,-251.1,401.4,0.6368,0.3333,-16.74,440.3,-691.4,9,118.34,343.22,1.3448,0.6667,13.149,461.56,-343.22,False
M200R5_0373,40,0.4,12,1.1,1.5,1.5,12,True,False,ALL,1,24,-39.76,594.4,0.9638,0.4167,-1.657,1059.6,-1099.36,15,-274.6,316.94,0.6355,0.3333,-18.307,478.8,-753.4,9,234.84,343.22,1.6788,0.5556,26.093,580.8,-345.96,False
M200R5_0380,40,0.4,12,1.1,1.5,1.5,12,True,True,ALL,3,28,-264.22,738.56,0.808,0.3929,-9.436,1111.86,-1376.08,18,-351.32,435.88,0.6331,0.2778,-19.518,606.3,-957.62,10,87.1,343.22,1.2081,0.6,8.71,505.56,-418.46,False
M200R5_0117,40,0.4,12,0.8,1.5,1.25,6,True,True,PRE_RTH,1,18,27.18,429.38,1.0341,0.5,1.51,824.84,-797.66,15,-265.1,429.38,0.633,0.4667,-17.673,457.32,-722.42,3,292.28,75.24,4.8846,0.6667,97.427,367.52,-75.24,False
M200R5_0138,40,0.4,12,0.8,1.5,1.25,12,True,False,RTH,3,15,-17.6,745.48,0.9832,0.6667,-1.173,1030.1,-1047.7,13,-385.12,745.48,0.6324,0.6154,-29.625,662.58,-1047.7,2,367.52,0.0,999.0,1.0,183.76,367.52,0.0,False
M200R5_0104,40,0.4,12,0.8,1.5,1.25,6,False,True,ALL,3,145,-1261.8,1761.2,0.7491,0.5172,-8.702,3768.0,-5029.8,101,-1244.74,1461.04,0.632,0.4752,-12.324,2137.48,-3382.22,44,-17.06,562.22,0.9896,0.6136,-0.388,1630.52,-1647.58,False
M200R5_0949,40,0.7,12,0.8,1.5,1.5,12,True,False,ALL,1,23,297.98,504.7,1.2638,0.5652,12.956,1427.38,-1129.4,15,-374.1,504.7,0.6308,0.4,-24.94,639.06,-1013.16,8,672.08,116.24,6.7818,0.875,84.01,788.32,-116.24,False
M200R5_0661,40,0.4,20,1.1,1.25,1.0,12,True,False,ALL,1,18,-318.32,449.64,0.6296,0.4444,-17.684,541.08,-859.4,14,-218.86,284.16,0.6282,0.5,-15.633,369.82,-588.68,4,-99.46,165.48,0.6326,0.25,-24.865,171.26,-270.72,False
M200R5_0667,40,0.4,20,1.1,1.25,1.0,12,True,True,ALL,1,18,-318.32,449.64,0.6296,0.4444,-17.684,541.08,-859.4,14,-218.86,284.16,0.6282,0.5,-15.633,369.82,-588.68,4,-99.46,165.48,0.6326,0.25,-24.865,171.26,-270.72,False
M200R5_0098,40,0.4,12,0.8,1.5,1.25,6,False,False,ALL,3,144,-1220.06,1756.52,0.7637,0.4792,-8.473,3942.44,-5162.5,100,-1296.5,1495.3,0.6277,0.44,-12.965,2185.94,-3482.44,44,76.44,524.78,1.0455,0.5682,1.737,1756.5,-1680.06,False
M200R5_0152,40,0.4,12,0.8,1.5,1.5,6,False,True,ALL,3,145,-1331.3,1907.7,0.7397,0.5034,-9.181,3783.48,-5114.78,101,-1267.24,1539.04,0.6277,0.4653,-12.547,2136.22,-3403.46,44,-64.06,686.22,0.9626,0.5909,-1.456,1647.26,-1711.32,False
M200R5_0255,40,0.4,12,1.1,1.25,1.0,6,True,False,PRE_RTH,1,8,-34.92,246.74,0.9212,0.5,-4.365,408.04,-442.96,6,-142.94,246.74,0.6236,0.5,-23.823,236.78,-379.72,2,108.02,63.24,2.7081,0.5,54.01,171.26,-63.24,False
M200R5_0256,40,0.4,12,1.1,1.25,1.0,6,True,False,PRE_RTH,3,8,-34.92,246.74,0.9212,0.5,-4.365,408.04,-442.96,6,-142.94,246.74,0.6236,0.5,-23.823,236.78,-379.72,2,108.02,63.24,2.7081,0.5,54.01,171.26,-63.24,False
M200R5_0261,40,0.4,12,1.1,1.25,1.0,6,True,True,PRE_RTH,1,8,-34.92,246.74,0.9212,0.5,-4.365,408.04,-442.96,6,-142.94,246.74,0.6236,0.5,-23.823,236.78,-379.72,2,108.02,63.24,2.7081,0.5,54.01,171.26,-63.24,False
M200R5_0262,40,0.4,12,1.1,1.25,1.0,6,True,True,PRE_RTH,3,8,-34.92,246.74,0.9212,0.5,-4.365,408.04,-442.96,6,-142.94,246.74,0.6236,0.5,-23.823,236.78,-379.72,2,108.02,63.24,2.7081,0.5,54.01,171.26,-63.24,False
M200R5_0279,40,0.4,12,1.1,1.25,1.0,12,True,False,PRE_RTH,1,8,-34.92,246.74,0.9212,0.5,-4.365,408.04,-442.96,6,-142.94,246.74,0.6236,0.5,-23.823,236.78,-379.72,2,108.02,63.24,2.7081,0.5,54.01,171.26,-63.24,False
M200R5_0280,40,0.4,12,1.1,1.25,1.0,12,True,False,PRE_RTH,3,8,-34.92,246.74,0.9212,0.5,-4.365,408.04,-442.96,6,-142.94,246.74,0.6236,0.5,-23.823,236.78,-379.72,2,108.02,63.24,2.7081,0.5,54.01,171.26,-63.24,False
M200R5_0285,40,0.4,12,1.1,1.25,1.0,12,True,True,PRE_RTH,1,8,-34.92,246.74,0.9212,0.5,-4.365,408.04,-442.96,6,-142.94,246.74,0.6236,0.5,-23.823,236.78,-379.72,2,108.02,63.24,2.7081,0.5,54.01,171.26,-63.24,False
M200R5_0286,40,0.4,12,1.1,1.25,1.0,12,True,True,PRE_RTH,3,8,-34.92,246.74,0.9212,0.5,-4.365,408.04,-442.96,6,-142.94,246.74,0.6236,0.5,-23.823,236.78,-379.72,2,108.02,63.24,2.7081,0.5,54.01,171.26,-63.24,False
M200R5_0956,40,0.7,12,0.8,1.5,1.5,12,True,True,ALL,3,25,84.0,472.46,1.0748,0.6,3.36,1206.4,-1122.4,17,-382.58,449.74,0.6198,0.4706,-22.505,623.58,-1006.16,8,466.58,116.24,5.0139,0.875,58.322,582.82,-116.24,False
M200R5_0889,40,0.7,12,0.8,1.5,1.25,12,False,False,ALL,1,44,30.94,704.94,1.0189,0.6136,0.703,1664.52,-1633.58,31,-535.94,691.72,0.6183,0.5161,-17.288,868.16,-1404.1,13,566.88,134.74,3.4703,0.8462,43.606,796.36,-229.48,False
M200R5_0114,40,0.4,12,0.8,1.5,1.25,6,True,False,RTH,3,15,57.4,582.44,1.0711,0.6,3.827,864.84,-807.44,13,-310.12,582.44,0.6159,0.5385,-23.855,497.32,-807.44,2,367.52,0.0,999.0,1.0,183.76,367.52,0.0,False
M200R5_0260,40,0.4,12,1.1,1.25,1.0,6,True,True,ALL,3,32,-206.18,661.04,0.8288,0.5312,-6.443,998.42,-1204.6,22,-349.28,471.58,0.6156,0.5,-15.876,559.36,-908.64,10,143.1,232.72,1.4835,0.6,14.31,439.06,-295.96,False
M200R5_0254,40,0.4,12,1.1,1.25,1.0,6,True,False,ALL,3,32,-232.18,661.04,0.8073,0.5312,-7.256,972.42,-1204.6,22,-349.28,471.58,0.6156,0.5,-15.876,559.36,-908.64,10,117.1,232.72,1.3957,0.6,11.71,413.06,-295.96,False
M200R5_1521,40,0.7,20,1.1,1.5,1.5,12,False,True,PRE_RTH,1,10,33.1,382.18,1.0567,0.5,3.31,617.3,-584.2,9,-224.66,382.18,0.6154,0.4444,-24.962,359.54,-584.2,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_1522,40,0.7,20,1.1,1.5,1.5,12,False,True,PRE_RTH,3,10,33.1,382.18,1.0567,0.5,3.31,617.3,-584.2,9,-224.66,382.18,0.6154,0.4444,-24.962,359.54,-584.2,1,257.76,0.0,999.0,1.0,257.76,257.76,0.0,False
M200R5_0305,40,0.4,12,1.1,1.5,1.25,6,True,False,RTH,1,5,76.8,295.74,1.2154,0.6,15.36,433.28,-356.48,4,-137.96,295.74,0.613,0.5,-34.49,218.52,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0306,40,0.4,12,1.1,1.5,1.25,6,True,False,RTH,3,5,76.8,295.74,1.2154,0.6,15.36,433.28,-356.48,4,-137.96,295.74,0.613,0.5,-34.49,218.52,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0311,40,0.4,12,1.1,1.5,1.25,6,True,True,RTH,1,5,76.8,295.74,1.2154,0.6,15.36,433.28,-356.48,4,-137.96,295.74,0.613,0.5,-34.49,218.52,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0312,40,0.4,12,1.1,1.5,1.25,6,True,True,RTH,3,5,76.8,295.74,1.2154,0.6,15.36,433.28,-356.48,4,-137.96,295.74,0.613,0.5,-34.49,218.52,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0329,40,0.4,12,1.1,1.5,1.25,12,True,False,RTH,1,5,76.8,295.74,1.2154,0.6,15.36,433.28,-356.48,4,-137.96,295.74,0.613,0.5,-34.49,218.52,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0330,40,0.4,12,1.1,1.5,1.25,12,True,False,RTH,3,5,76.8,295.74,1.2154,0.6,15.36,433.28,-356.48,4,-137.96,295.74,0.613,0.5,-34.49,218.52,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0335,40,0.4,12,1.1,1.5,1.25,12,True,True,RTH,1,5,76.8,295.74,1.2154,0.6,15.36,433.28,-356.48,4,-137.96,295.74,0.613,0.5,-34.49,218.52,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0336,40,0.4,12,1.1,1.5,1.25,12,True,True,RTH,3,5,76.8,295.74,1.2154,0.6,15.36,433.28,-356.48,4,-137.96,295.74,0.613,0.5,-34.49,218.52,-356.48,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0074,40,0.4,12,0.8,1.25,1.0,12,False,False,ALL,3,145,-1432.3,2116.28,0.7212,0.5103,-9.878,3705.24,-5137.54,101,-1373.74,1699.36,0.6081,0.4653,-13.601,2131.22,-3504.96,44,-58.56,653.48,0.9641,0.6136,-1.331,1574.02,-1632.58,False
M200R5_0926,40,0.7,12,0.8,1.5,1.5,6,True,False,ALL,3,25,149.0,443.14,1.1554,0.48,5.96,1108.12,-959.12,17,-329.08,352.92,0.6071,0.3529,-19.358,508.56,-837.64,8,478.08,121.48,4.9355,0.75,59.76,599.56,-121.48,False
M200R5_0086,40,0.4,12,0.8,1.25,1.0,12,True,False,ALL,3,73,-582.02,1259.0,0.7924,0.5342,-7.973,2222.14,-2804.16,55,-893.7,1099.3,0.606,0.4909,-16.249,1374.52,-2268.22,18,311.68,285.22,1.5816,0.6667,17.316,847.62,-535.94,False
M200R5_0143,40,0.4,12,0.8,1.5,1.25,12,True,True,RTH,1,14,70.64,485.7,1.0939,0.7143,5.046,822.6,-751.96,12,-296.88,485.7,0.6052,0.6667,-24.74,455.08,-751.96,2,367.52,0.0,999.0,1.0,183.76,367.52,0.0,False
M200R5_1469,40,0.7,20,1.1,1.5,1.25,12,False,False,RTH,1,7,46.82,287.98,1.1101,0.5714,6.689,472.04,-425.22,6,-167.94,287.98,0.6051,0.5,-27.99,257.28,-425.22,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_1470,40,0.7,20,1.1,1.5,1.25,12,False,False,RTH,3,7,46.82,287.98,1.1101,0.5714,6.689,472.04,-425.22,6,-167.94,287.98,0.6051,0.5,-27.99,257.28,-425.22,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_1475,40,0.7,20,1.1,1.5,1.25,12,False,True,RTH,1,7,46.82,287.98,1.1101,0.5714,6.689,472.04,-425.22,6,-167.94,287.98,0.6051,0.5,-27.99,257.28,-425.22,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_1476,40,0.7,20,1.1,1.5,1.25,12,False,True,RTH,3,7,46.82,287.98,1.1101,0.5714,6.689,472.04,-425.22,6,-167.94,287.98,0.6051,0.5,-27.99,257.28,-425.22,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0932,40,0.7,12,0.8,1.5,1.5,6,True,True,ALL,3,25,145.5,382.14,1.1586,0.52,5.82,1062.88,-917.38,17,-314.58,352.92,0.6047,0.4118,-18.505,481.32,-795.9,8,460.08,121.48,4.7873,0.75,57.51,581.56,-121.48,False
M200R5_0080,40,0.4,12,0.8,1.25,1.0,12,False,True,ALL,3,145,-1507.8,2108.26,0.7026,0.5241,-10.399,3562.26,-5070.06,101,-1375.74,1701.34,0.5998,0.4851,-13.621,2061.74,-3437.48,44,-132.06,637.48,0.9191,0.6136,-3.001,1500.52,-1632.58,False
M200R5_0092,40,0.4,12,0.8,1.25,1.0,12,True,True,ALL,3,73,-674.52,1263.8,0.7595,0.5342,-9.24,2129.64,-2804.16,55,-911.7,1104.1,0.5981,0.4909,-16.576,1356.52,-2268.22,18,237.18,285.22,1.4425,0.6667,13.177,773.12,-535.94,False
M200R5_0943,40,0.7,12,0.8,1.5,1.5,12,False,True,ALL,1,44,-170.56,773.94,0.8931,0.6136,-3.876,1425.52,-1596.08,31,-551.44,691.72,0.5965,0.5161,-17.788,815.16,-1366.6,13,380.88,134.74,2.6598,0.8462,29.298,610.36,-229.48,False
M200R5_0613,40,0.4,20,1.1,1.0,0.75,12,True,False,ALL,1,18,-222.32,344.42,0.6591,0.5,-12.351,429.84,-652.16,14,-133.36,211.44,0.6934,0.5714,-9.526,301.58,-434.94,4,-88.96,132.98,0.5905,0.25,-22.24,128.26,-217.22,False
M200R5_0619,40,0.4,20,1.1,1.0,0.75,12,True,True,ALL,1,18,-222.32,344.42,0.6591,0.5,-12.351,429.84,-652.16,14,-133.36,211.44,0.6934,0.5714,-9.526,301.58,-434.94,4,-88.96,132.98,0.5905,0.25,-22.24,128.26,-217.22,False
M200R5_0379,40,0.4,12,1.1,1.5,1.5,12,True,True,ALL,1,24,-156.26,705.84,0.8598,0.4167,-6.511,958.1,-1114.36,15,-318.6,363.88,0.5868,0.2667,-21.24,452.54,-771.14,9,162.34,343.22,1.473,0.6667,18.038,505.56,-343.22,False
M200R5_0257,40,0.4,12,1.1,1.25,1.0,6,True,False,RTH,1,5,48.3,246.74,1.1624,0.6,9.66,345.78,-297.48,4,-122.96,246.74,0.5867,0.5,-30.74,174.52,-297.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_0258,40,0.4,12,1.1,1.25,1.0,6,True,False,RTH,3,5,48.3,246.74,1.1624,0.6,9.66,345.78,-297.48,4,-122.96,246.74,0.5867,0.5,-30.74,174.52,-297.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_0263,40,0.4,12,1.1,1.25,1.0,6,True,True,RTH,1,5,48.3,246.74,1.1624,0.6,9.66,345.78,-297.48,4,-122.96,246.74,0.5867,0.5,-30.74,174.52,-297.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_0264,40,0.4,12,1.1,1.25,1.0,6,True,True,RTH,3,5,48.3,246.74,1.1624,0.6,9.66,345.78,-297.48,4,-122.96,246.74,0.5867,0.5,-30.74,174.52,-297.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_0281,40,0.4,12,1.1,1.25,1.0,12,True,False,RTH,1,5,48.3,246.74,1.1624,0.6,9.66,345.78,-297.48,4,-122.96,246.74,0.5867,0.5,-30.74,174.52,-297.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_0282,40,0.4,12,1.1,1.25,1.0,12,True,False,RTH,3,5,48.3,246.74,1.1624,0.6,9.66,345.78,-297.48,4,-122.96,246.74,0.5867,0.5,-30.74,174.52,-297.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_0287,40,0.4,12,1.1,1.25,1.0,12,True,True,RTH,1,5,48.3,246.74,1.1624,0.6,9.66,345.78,-297.48,4,-122.96,246.74,0.5867,0.5,-30.74,174.52,-297.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_0288,40,0.4,12,1.1,1.25,1.0,12,True,True,RTH,3,5,48.3,246.74,1.1624,0.6,9.66,345.78,-297.48,4,-122.96,246.74,0.5867,0.5,-30.74,174.52,-297.48,1,171.26,0.0,999.0,1.0,171.26,171.26,0.0,False
M200R5_0062,40,0.4,12,0.8,1.25,1.0,6,True,False,ALL,3,73,-654.02,1286.0,0.7576,0.5342,-8.959,2044.14,-2698.16,55,-918.7,1179.8,0.5854,0.4909,-16.704,1297.02,-2215.72,18,264.68,231.72,1.5486,0.6667,14.704,747.12,-482.44,False
M200R5_0118,40,0.4,12,0.8,1.5,1.25,6,True,True,PRE_RTH,3,21,-135.54,652.66,0.876,0.5238,-6.454,957.86,-1093.4,18,-427.82,652.66,0.5798,0.5,-23.768,590.34,-1018.16,3,292.28,75.24,4.8846,0.6667,97.427,367.52,-75.24,False
M200R5_0139,40,0.4,12,0.8,1.5,1.25,12,True,True,ALL,1,42,-120.58,938.1,0.9191,0.5476,-2.871,1369.98,-1490.56,29,-481.46,689.4,0.5795,0.4828,-16.602,663.64,-1145.1,13,360.88,342.22,2.0446,0.6923,27.76,706.34,-345.46,False
M200R5_0207,40,0.4,12,1.1,1.0,0.75,6,True,False,PRE_RTH,1,8,36.08,197.74,1.1186,0.625,4.51,340.3,-304.22,6,-127.94,197.74,0.5794,0.5,-21.323,176.28,-304.22,2,164.02,0.0,999.0,1.0,82.01,164.02,0.0,False
M200R5_0208,40,0.4,12,1.1,1.0,0.75,6,True,False,PRE_RTH,3,8,36.08,197.74,1.1186,0.625,4.51,340.3,-304.22,6,-127.94,197.74,0.5794,0.5,-21.323,176.28,-304.22,2,164.02,0.0,999.0,1.0,82.01,164.02,0.0,False
M200R5_0213,40,0.4,12,1.1,1.0,0.75,6,True,True,PRE_RTH,1,8,36.08,197.74,1.1186,0.625,4.51,340.3,-304.22,6,-127.94,197.74,0.5794,0.5,-21.323,176.28,-304.22,2,164.02,0.0,999.0,1.0,82.01,164.02,0.0,False
M200R5_0214,40,0.4,12,1.1,1.0,0.75,6,True,True,PRE_RTH,3,8,36.08,197.74,1.1186,0.625,4.51,340.3,-304.22,6,-127.94,197.74,0.5794,0.5,-21.323,176.28,-304.22,2,164.02,0.0,999.0,1.0,82.01,164.02,0.0,False
M200R5_0231,40,0.4,12,1.1,1.0,0.75,12,True,False,PRE_RTH,1,8,36.08,197.74,1.1186,0.625,4.51,340.3,-304.22,6,-127.94,197.74,0.5794,0.5,-21.323,176.28,-304.22,2,164.02,0.0,999.0,1.0,82.01,164.02,0.0,False
M200R5_0232,40,0.4,12,1.1,1.0,0.75,12,True,False,PRE_RTH,3,8,36.08,197.74,1.1186,0.625,4.51,340.3,-304.22,6,-127.94,197.74,0.5794,0.5,-21.323,176.28,-304.22,2,164.02,0.0,999.0,1.0,82.01,164.02,0.0,False
M200R5_0237,40,0.4,12,1.1,1.0,0.75,12,True,True,PRE_RTH,1,8,36.08,197.74,1.1186,0.625,4.51,340.3,-304.22,6,-127.94,197.74,0.5794,0.5,-21.323,176.28,-304.22,2,164.02,0.0,999.0,1.0,82.01,164.02,0.0,False
M200R5_0238,40,0.4,12,1.1,1.0,0.75,12,True,True,PRE_RTH,3,8,36.08,197.74,1.1186,0.625,4.51,340.3,-304.22,6,-127.94,197.74,0.5794,0.5,-21.323,176.28,-304.22,2,164.02,0.0,999.0,1.0,82.01,164.02,0.0,False
M200R5_0068,40,0.4,12,0.8,1.25,1.0,6,True,True,ALL,3,73,-643.52,1286.0,0.7615,0.5342,-8.815,2054.64,-2698.16,55,-934.2,1179.8,0.5784,0.4909,-16.985,1281.52,-2215.72,18,290.68,231.72,1.6025,0.6667,16.149,773.12,-482.44,False
M200R5_0017,40,0.4,12,0.8,1.0,0.75,6,True,False,RTH,1,14,-37.86,420.2,0.9357,0.6429,-2.704,550.84,-588.7,12,-257.38,420.2,0.5628,0.5833,-21.448,331.32,-588.7,2,219.52,0.0,999.0,1.0,109.76,219.52,0.0,False
M200R5_0023,40,0.4,12,0.8,1.0,0.75,6,True,True,RTH,1,14,-37.86,420.2,0.9357,0.6429,-2.704,550.84,-588.7,12,-257.38,420.2,0.5628,0.5833,-21.448,331.32,-588.7,2,219.52,0.0,999.0,1.0,109.76,219.52,0.0,False
M200R5_0041,40,0.4,12,0.8,1.0,0.75,12,True,False,RTH,1,14,-37.86,420.2,0.9357,0.6429,-2.704,550.84,-588.7,12,-257.38,420.2,0.5628,0.5833,-21.448,331.32,-588.7,2,219.52,0.0,999.0,1.0,109.76,219.52,0.0,False
M200R5_0047,40,0.4,12,0.8,1.0,0.75,12,True,True,RTH,1,14,-37.86,420.2,0.9357,0.6429,-2.704,550.84,-588.7,12,-257.38,420.2,0.5628,0.5833,-21.448,331.32,-588.7,2,219.52,0.0,999.0,1.0,109.76,219.52,0.0,False
M200R5_0120,40,0.4,12,0.8,1.5,1.25,6,True,True,RTH,3,15,14.4,582.44,1.0178,0.6,0.96,821.84,-807.44,13,-353.12,582.44,0.5627,0.5385,-27.163,454.32,-807.44,2,367.52,0.0,999.0,1.0,183.76,367.52,0.0,False
M200R5_0638,40,0.4,20,1.1,1.25,1.0,6,True,False,ALL,3,22,-209.78,513.4,0.7667,0.5,-9.535,689.36,-899.14,17,-76.58,314.18,0.8712,0.5882,-4.505,518.1,-594.68,5,-133.2,199.22,0.5625,0.2,-26.64,171.26,-304.46,False
M200R5_0644,40,0.4,20,1.1,1.25,1.0,6,True,True,ALL,3,22,-209.78,513.4,0.7667,0.5,-9.535,689.36,-899.14,17,-76.58,314.18,0.8712,0.5882,-4.505,518.1,-594.68,5,-133.2,199.22,0.5625,0.2,-26.64,171.26,-304.46,False
M200R5_1467,40,0.7,20,1.1,1.5,1.25,12,False,False,PRE_RTH,1,10,-42.4,388.18,0.9274,0.5,-4.24,541.8,-584.2,9,-257.16,388.18,0.5598,0.4444,-28.573,327.04,-584.2,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_1468,40,0.7,20,1.1,1.5,1.25,12,False,False,PRE_RTH,3,10,-42.4,388.18,0.9274,0.5,-4.24,541.8,-584.2,9,-257.16,388.18,0.5598,0.4444,-28.573,327.04,-584.2,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_1473,40,0.7,20,1.1,1.5,1.25,12,False,True,PRE_RTH,1,10,-42.4,388.18,0.9274,0.5,-4.24,541.8,-584.2,9,-257.16,388.18,0.5598,0.4444,-28.573,327.04,-584.2,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_1474,40,0.7,20,1.1,1.5,1.25,12,False,True,PRE_RTH,3,10,-42.4,388.18,0.9274,0.5,-4.24,541.8,-584.2,9,-257.16,388.18,0.5598,0.4444,-28.573,327.04,-584.2,1,214.76,0.0,999.0,1.0,214.76,214.76,0.0,False
M200R5_0187,40,0.4,12,0.8,1.5,1.5,12,True,True,ALL,1,42,-139.58,900.6,0.9111,0.5238,-3.323,1430.72,-1570.3,29,-540.46,651.9,0.5588,0.4483,-18.637,684.38,-1224.84,13,400.88,342.22,2.1604,0.6923,30.837,746.34,-345.46,False
M200R5_0577,40,0.4,20,1.1,1.0,0.75,6,False,False,ALL,1,44,-38.56,350.94,0.9608,0.5682,-0.876,945.5,-984.06,33,131.08,198.4,1.2182,0.5758,3.972,731.94,-600.86,11,-169.64,350.94,0.5573,0.5455,-15.422,213.56,-383.2,False
M200R5_0583,40,0.4,20,1.1,1.0,0.75,6,False,True,ALL,1,44,-38.56,350.94,0.9608,0.5682,-0.876,945.5,-984.06,33,131.08,198.4,1.2182,0.5758,3.972,731.94,-600.86,11,-169.64,350.94,0.5573,0.5455,-15.422,213.56,-383.2,False
M200R5_0601,40,0.4,20,1.1,1.0,0.75,12,False,False,ALL,1,44,-15.56,350.94,0.9842,0.5682,-0.354,968.5,-984.06,33,154.08,198.4,1.2564,0.5758,4.669,754.94,-600.86,11,-169.64,350.94,0.5573,0.5455,-15.422,213.56,-383.2,False
M200R5_0607,40,0.4,20,1.1,1.0,0.75,12,False,True,ALL,1,44,-15.56,350.94,0.9842,0.5682,-0.354,968.5,-984.06,33,154.08,198.4,1.2564,0.5758,4.669,754.94,-600.86,11,-169.64,350.94,0.5573,0.5455,-15.422,213.56,-383.2,False
