param_id,atr_len,st_mult,swing_len,fib,entry_mode,side,regime_mode,sl_base,tp_base,atr_regime_lookback,atr_regime_pct,atr_high_mult,atr_low_mult,max_hold_bars,is_trades,is_pnl,is_gross_gain,is_gross_loss,is_pf,is_max_dd,is_expect,is_win_rate,is_avg_hold,oos_trades,oos_pnl,oos_gross_gain,oos_gross_loss,oos_pf,oos_max_dd,oos_expect,oos_win_rate,oos_avg_hold
R0298,14,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,8.0,24.0,96,0.7,1.5,1.0,24,283.0,35874.66835937621,180035.4097656261,144160.7414062501,1.2488518580677932,15181.029296874905,126.76561257730111,0.4134275618374558,12.717314487632509,121.0,-14699.785351561904,58428.0488281255,73127.83417968755,0.7989850852762552,31099.799999999588,-121.48582935175128,0.3305785123966942,12.702479338842975
R0299,14,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,8.0,24.0,96,0.7,1.25,1.0,24,291.0,36394.190234376314,175635.75117187612,139241.5609375001,1.2613744774860138,10984.839062499967,125.06594582259902,0.3745704467353952,12.219931271477662,127.0,-17892.58046874951,52019.44882812542,69912.02929687507,0.7440700742247027,22887.4048828121,-140.88646038385443,0.29133858267716534,11.330708661417322
R0300,14,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,8.0,24.0,96,0.7,1.5,1.0,24,289.0,36051.78046875148,174489.54140625126,138437.7609375001,1.2604186908586834,10384.839062499948,124.74664522059335,0.3737024221453287,12.477508650519031,127.0,-18932.590234374533,50979.43906250041,69912.02929687507,0.7291940968559338,22887.404882812105,-149.07551365649238,0.29133858267716534,11.393700787401574
R0301,14,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,10.0,16.0,96,0.7,1.25,1.0,24,298.0,23177.57070312597,178890.32187500087,155712.75117187487,1.148848251210607,15814.429296874943,77.77708289639587,0.47651006711409394,12.013422818791947,115.0,-17276.990234374585,54709.03417968777,71986.02441406247,0.7599952160853094,27990.80976562474,-150.23469769021378,0.391304347826087,13.147826086956522
R0302,14,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,10.0,16.0,96,0.7,1.5,1.0,24,295.0,25038.97070312599,180545.14140625088,155506.1707031249,1.1610159300425937,14369.639062499951,84.87786679025758,0.49491525423728816,12.389830508474576,115.0,-23876.985351562056,54709.03417968777,78586.01953124994,0.696167518166925,33840.80488281221,-207.6259595788005,0.391304347826087,13.295652173913043
R0303,14,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,10.0,16.0,96,0.7,1.25,1.0,24,296.0,23945.151171875936,176900.7121093758,152955.56093749995,1.1565497261107114,14260.629296874939,80.89578098606735,0.4527027027027027,11.885135135135135,120.0,-22385.985351562067,52030.434179687814,74416.41953125001,0.6991794889814398,29649.814648437183,-186.5498779296839,0.35,12.233333333333333
R0304,14,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,10.0,16.0,96,0.7,1.5,1.0,24,294.0,28552.731640626036,182512.0925781259,153959.36093749994,1.185456288378704,13860.629296874937,97.11813483206134,0.445578231292517,12.095238095238095,119.0,-20672.190234374604,53744.22929687528,74416.41953125001,0.7222092870822175,29536.019531249724,-173.71588432247566,0.3445378151260504,12.268907563025211
R0305,14,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,10.0,20.0,96,0.7,1.25,1.0,24,281.0,23142.239062501016,178861.1804687509,155718.94140624994,1.1486154404436,15124.43906249994,82.35672264235237,0.4483985765124555,13.09608540925267,114.0,-22203.16582031192,52794.25859375045,74997.42441406248,0.7039476222846287,32310.790234374654,-194.76461245887648,0.35964912280701755,13.657894736842104
R0306,14,1.5,12,0.382,pullback,short,atr_sl_fixed_tp,10.0,20.0,96,0.7,1.5,1.0,24,279.0,24469.839062501,180959.8000000009,156489.9609374999,1.1563668296413845,15380.629296874919,87.70551635305017,0.46236559139784944,13.487455197132617,114.0,-28803.160937499393,52794.25859375045,81597.41953124995,0.647008923775236,38160.785351562125,-252.65930646929291,0.35964912280701755,13.798245614035087
R0307,14,1.5,12,0.382,pullback,short,fixed_sl_atr_tp,10.0,20.0,96,0.7,1.25,1.0,24,284.0,30400.809765626196,183690.16093750106,153289.3511718749,1.1983230376618883,11624.439062499936,107.04510480854294,0.426056338028169,12.845070422535212,119.0,-22312.180468749422,53108.03906250046,75420.21953125001,0.7041618201667444,30396.014648437136,-187.49731486344052,0.33613445378151263,12.663865546218487
