param_id,mom_lookback_bars,mom_threshold,rev_span,rev_threshold,risk_mode,sl_atr,tp_atr,sl_fixed,tp_fixed,max_hold_bars,confirm_turn,mean_exit,session_set,max_trades_per_day,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
M200R5_3553,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,False,False,ALL,1,37,-137.13,328.5,0.7489,0.4865,-3.706,408.93,-546.06,25,-168.5,306.06,0.5987,0.44,-6.74,251.36,-419.86,12,31.37,87.47,1.2486,0.5833,2.614,157.57,-126.2,False
M200R5_3554,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,False,False,ALL,3,65,-285.6,629.58,0.7213,0.4923,-4.394,739.07,-1024.67,41,-377.09,599.7,0.5141,0.4146,-9.197,398.92,-776.01,24,91.49,131.19,1.3679,0.625,3.812,340.15,-248.66,False
M200R5_3555,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,False,False,PRE_RTH,1,15,-99.85,228.66,0.6614,0.4667,-6.657,195.07,-294.92,10,-144.9,198.67,0.3865,0.4,-14.49,91.29,-236.19,5,45.05,29.99,1.7671,0.6,9.01,103.78,-58.73,False
M200R5_3556,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,False,False,PRE_RTH,3,20,-252.3,406.12,0.4659,0.4,-12.615,220.08,-472.38,14,-322.36,376.13,0.2207,0.2857,-23.026,91.29,-413.65,6,70.06,29.99,2.1929,0.6667,11.677,128.79,-58.73,False
M200R5_3557,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,False,False,RTH,1,14,-67.36,196.17,0.7433,0.5,-4.811,195.07,-262.43,9,-112.41,166.18,0.4482,0.4444,-12.49,91.29,-203.7,5,45.05,29.99,1.7671,0.6,9.01,103.78,-58.73,False
M200R5_3558,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,False,False,RTH,3,17,-158.58,312.4,0.5812,0.4706,-9.328,220.08,-378.66,11,-228.64,282.41,0.2853,0.3636,-20.785,91.29,-319.93,6,70.06,29.99,2.1929,0.6667,11.677,128.79,-58.73,False
M200R5_3559,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,False,True,ALL,1,37,-155.88,328.5,0.7145,0.4865,-4.213,390.18,-546.06,25,-179.75,306.06,0.5719,0.44,-7.19,240.11,-419.86,12,23.87,87.47,1.1891,0.5833,1.989,150.07,-126.2,False
M200R5_3560,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,False,True,ALL,3,65,-315.6,633.33,0.689,0.5077,-4.855,699.08,-1014.68,41,-385.84,590.95,0.4963,0.439,-9.411,380.18,-766.02,24,70.24,137.44,1.2825,0.625,2.927,318.9,-248.66,False
M200R5_3561,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,False,True,PRE_RTH,1,15,-104.85,233.66,0.6445,0.4667,-6.99,190.07,-294.92,10,-149.9,203.67,0.3653,0.4,-14.99,86.29,-236.19,5,45.05,29.99,1.7671,0.6,9.01,103.78,-58.73,False
M200R5_3562,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,False,True,PRE_RTH,3,20,-257.3,411.12,0.4553,0.4,-12.865,215.08,-472.38,14,-327.36,381.13,0.2086,0.2857,-23.383,86.29,-413.65,6,70.06,29.99,2.1929,0.6667,11.677,128.79,-58.73,False
M200R5_3563,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,False,True,RTH,1,14,-72.36,201.17,0.7243,0.5,-5.169,190.07,-262.43,9,-117.41,171.18,0.4236,0.4444,-13.046,86.29,-203.7,5,45.05,29.99,1.7671,0.6,9.01,103.78,-58.73,False
M200R5_3564,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,False,True,RTH,3,17,-163.58,317.4,0.568,0.4706,-9.622,215.08,-378.66,11,-233.64,287.41,0.2697,0.3636,-21.24,86.29,-319.93,6,70.06,29.99,2.1929,0.6667,11.677,128.79,-58.73,False
M200R5_3565,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,True,False,ALL,1,21,-181.04,292.34,0.4898,0.381,-8.621,173.83,-354.87,14,-231.11,236.12,0.2129,0.2143,-16.508,62.53,-293.64,7,50.07,61.23,1.8177,0.7143,7.153,111.3,-61.23,False
M200R5_3566,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,True,False,ALL,3,25,-187.25,323.56,0.5403,0.4,-7.49,220.1,-407.35,16,-233.59,238.6,0.264,0.25,-14.599,83.79,-317.38,9,46.34,89.97,1.5151,0.6667,5.149,136.31,-89.97,False
M200R5_3567,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,True,False,PRE_RTH,1,5,-141.2,166.21,0.1505,0.2,-28.24,25.01,-166.21,4,-166.21,166.21,0.0,0.0,-41.552,0.0,-166.21,1,25.01,0.0,999.0,1.0,25.01,25.01,0.0,False
M200R5_3568,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,True,False,PRE_RTH,3,6,-119.94,144.95,0.2784,0.3333,-19.99,46.27,-166.21,5,-144.95,144.95,0.1279,0.2,-28.99,21.26,-166.21,1,25.01,0.0,999.0,1.0,25.01,25.01,0.0,False
M200R5_3569,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,True,False,RTH,1,5,-84.95,131.22,0.3526,0.4,-16.99,46.27,-131.22,4,-109.96,131.22,0.162,0.25,-27.49,21.26,-131.22,1,25.01,0.0,999.0,1.0,25.01,25.01,0.0,False
M200R5_3570,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,True,False,RTH,3,5,-84.95,131.22,0.3526,0.4,-16.99,46.27,-131.22,4,-109.96,131.22,0.162,0.25,-27.49,21.26,-131.22,1,25.01,0.0,999.0,1.0,25.01,25.01,0.0,False
M200R5_3571,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,True,True,ALL,1,21,-167.29,273.59,0.5286,0.381,-7.966,187.58,-354.87,14,-212.36,236.12,0.2768,0.2143,-15.169,81.28,-293.64,7,45.07,61.23,1.7361,0.7143,6.439,106.3,-61.23,False
M200R5_3572,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,True,True,ALL,3,25,-173.5,304.81,0.5741,0.4,-6.94,233.85,-407.35,16,-214.84,238.6,0.3231,0.25,-13.428,102.54,-317.38,9,41.34,89.97,1.4595,0.6667,4.593,131.31,-89.97,False
M200R5_3573,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,True,True,PRE_RTH,1,5,-141.2,166.21,0.1505,0.2,-28.24,25.01,-166.21,4,-166.21,166.21,0.0,0.0,-41.552,0.0,-166.21,1,25.01,0.0,999.0,1.0,25.01,25.01,0.0,False
M200R5_3574,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,True,True,PRE_RTH,3,6,-119.94,144.95,0.2784,0.3333,-19.99,46.27,-166.21,5,-144.95,144.95,0.1279,0.2,-28.99,21.26,-166.21,1,25.01,0.0,999.0,1.0,25.01,25.01,0.0,False
M200R5_3575,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,True,True,RTH,1,5,-84.95,131.22,0.3526,0.4,-16.99,46.27,-131.22,4,-109.96,131.22,0.162,0.25,-27.49,21.26,-131.22,1,25.01,0.0,999.0,1.0,25.01,25.01,0.0,False
M200R5_3576,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,6,True,True,RTH,3,5,-84.95,131.22,0.3526,0.4,-16.99,46.27,-131.22,4,-109.96,131.22,0.162,0.25,-27.49,21.26,-131.22,1,25.01,0.0,999.0,1.0,25.01,25.01,0.0,False
M200R5_3577,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,False,False,ALL,1,37,-115.88,321.0,0.7878,0.5405,-3.132,430.2,-546.08,25,-171.0,308.56,0.5951,0.48,-6.84,251.37,-422.37,12,55.12,87.47,1.4456,0.6667,4.593,178.83,-123.71,False
M200R5_3578,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,False,False,ALL,3,64,-245.61,607.09,0.7579,0.5312,-3.838,769.09,-1014.7,40,-364.6,587.21,0.5256,0.45,-9.115,403.93,-768.53,24,118.99,131.19,1.4834,0.6667,4.958,365.16,-246.17,False
M200R5_3579,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,False,False,PRE_RTH,1,15,-94.85,223.66,0.6784,0.4667,-6.323,200.07,-294.92,10,-139.9,193.67,0.4077,0.4,-13.99,96.29,-236.19,5,45.05,29.99,1.7671,0.6,9.01,103.78,-58.73,False
M200R5_3580,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,False,False,PRE_RTH,3,20,-247.3,401.12,0.4765,0.4,-12.365,225.08,-472.38,14,-317.36,371.13,0.2328,0.2857,-22.669,96.29,-413.65,6,70.06,29.99,2.1929,0.6667,11.677,128.79,-58.73,False
M200R5_3581,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,False,False,RTH,1,14,-62.36,191.17,0.7624,0.5,-4.454,200.07,-262.43,9,-107.41,161.18,0.4727,0.4444,-11.934,96.29,-203.7,5,45.05,29.99,1.7671,0.6,9.01,103.78,-58.73,False
M200R5_3582,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,False,False,RTH,3,17,-153.58,307.4,0.5944,0.4706,-9.034,225.08,-378.66,11,-223.64,277.41,0.301,0.3636,-20.331,96.29,-319.93,6,70.06,29.99,2.1929,0.6667,11.677,128.79,-58.73,False
M200R5_3583,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,False,True,ALL,1,37,-152.13,329.75,0.7214,0.5405,-4.112,393.95,-546.08,25,-181.0,307.31,0.5715,0.48,-7.24,241.37,-422.37,12,28.87,87.47,1.2334,0.6667,2.406,152.58,-123.71,False
M200R5_3584,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,False,True,ALL,3,65,-311.85,634.58,0.6927,0.5385,-4.798,702.85,-1014.7,41,-387.09,592.2,0.4963,0.4634,-9.441,381.44,-768.53,24,75.24,137.44,1.3056,0.6667,3.135,321.41,-246.17,False
M200R5_3585,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,False,True,PRE_RTH,1,15,-104.85,233.66,0.6445,0.4667,-6.99,190.07,-294.92,10,-149.9,203.67,0.3653,0.4,-14.99,86.29,-236.19,5,45.05,29.99,1.7671,0.6,9.01,103.78,-58.73,False
M200R5_3586,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,False,True,PRE_RTH,3,20,-257.3,411.12,0.4553,0.4,-12.865,215.08,-472.38,14,-327.36,381.13,0.2086,0.2857,-23.383,86.29,-413.65,6,70.06,29.99,2.1929,0.6667,11.677,128.79,-58.73,False
M200R5_3587,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,False,True,RTH,1,14,-72.36,201.17,0.7243,0.5,-5.169,190.07,-262.43,9,-117.41,171.18,0.4236,0.4444,-13.046,86.29,-203.7,5,45.05,29.99,1.7671,0.6,9.01,103.78,-58.73,False
M200R5_3588,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,False,True,RTH,3,17,-163.58,317.4,0.568,0.4706,-9.622,215.08,-378.66,11,-233.64,287.41,0.2697,0.3636,-21.24,86.29,-319.93,6,70.06,29.99,2.1929,0.6667,11.677,128.79,-58.73,False
M200R5_3589,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,True,False,ALL,1,21,-124.79,237.34,0.6433,0.4762,-5.942,225.1,-349.89,14,-176.11,208.62,0.3899,0.3571,-12.579,112.55,-288.66,7,51.32,61.23,1.8382,0.7143,7.331,112.55,-61.23,False
M200R5_3590,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,True,False,ALL,3,25,-131.0,268.56,0.6744,0.48,-5.24,271.37,-402.37,16,-178.59,211.1,0.4283,0.375,-11.162,133.81,-312.4,9,47.59,89.97,1.529,0.6667,5.288,137.56,-89.97,False
M200R5_3591,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,True,False,PRE_RTH,1,5,-141.2,166.21,0.1505,0.2,-28.24,25.01,-166.21,4,-166.21,166.21,0.0,0.0,-41.552,0.0,-166.21,1,25.01,0.0,999.0,1.0,25.01,25.01,0.0,False
M200R5_3592,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,True,False,PRE_RTH,3,6,-119.94,144.95,0.2784,0.3333,-19.99,46.27,-166.21,5,-144.95,144.95,0.1279,0.2,-28.99,21.26,-166.21,1,25.01,0.0,999.0,1.0,25.01,25.01,0.0,False
M200R5_3593,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,True,False,RTH,1,5,-84.95,131.22,0.3526,0.4,-16.99,46.27,-131.22,4,-109.96,131.22,0.162,0.25,-27.49,21.26,-131.22,1,25.01,0.0,999.0,1.0,25.01,25.01,0.0,False
M200R5_3594,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,True,False,RTH,3,5,-84.95,131.22,0.3526,0.4,-16.99,46.27,-131.22,4,-109.96,131.22,0.162,0.25,-27.49,21.26,-131.22,1,25.01,0.0,999.0,1.0,25.01,25.01,0.0,False
M200R5_3595,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,True,True,ALL,1,21,-153.54,259.84,0.5612,0.4762,-7.311,196.35,-349.89,14,-198.61,222.37,0.312,0.3571,-14.186,90.05,-288.66,7,45.07,61.23,1.7361,0.7143,6.439,106.3,-61.23,False
M200R5_3596,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,True,True,ALL,3,25,-159.75,291.06,0.603,0.48,-6.39,242.62,-402.37,16,-201.09,224.85,0.3563,0.375,-12.568,111.31,-312.4,9,41.34,89.97,1.4595,0.6667,4.593,131.31,-89.97,False
M200R5_3597,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,True,True,PRE_RTH,1,5,-141.2,166.21,0.1505,0.2,-28.24,25.01,-166.21,4,-166.21,166.21,0.0,0.0,-41.552,0.0,-166.21,1,25.01,0.0,999.0,1.0,25.01,25.01,0.0,False
M200R5_3598,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,True,True,PRE_RTH,3,6,-119.94,144.95,0.2784,0.3333,-19.99,46.27,-166.21,5,-144.95,144.95,0.1279,0.2,-28.99,21.26,-166.21,1,25.01,0.0,999.0,1.0,25.01,25.01,0.0,False
M200R5_3599,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,True,True,RTH,1,5,-84.95,131.22,0.3526,0.4,-16.99,46.27,-131.22,4,-109.96,131.22,0.162,0.25,-27.49,21.26,-131.22,1,25.01,0.0,999.0,1.0,25.01,25.01,0.0,False
M200R5_3600,40,0.7,12,0.8,fixed_atr_blend,1.5,1.25,4.321428571428571,4.321428571428571,12,True,True,RTH,3,5,-84.95,131.22,0.3526,0.4,-16.99,46.27,-131.22,4,-109.96,131.22,0.162,0.25,-27.49,21.26,-131.22,1,25.01,0.0,999.0,1.0,25.01,25.01,0.0,False
M200R5_3601,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,False,False,ALL,1,37,-95.88,314.84,0.8244,0.4865,-2.591,450.18,-546.06,25,-143.5,298.65,0.6582,0.44,-5.74,276.36,-419.86,12,47.62,87.47,1.3773,0.5833,3.968,173.82,-126.2,False
M200R5_3602,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,False,False,ALL,3,65,-206.85,598.33,0.7981,0.4923,-3.182,817.82,-1024.67,41,-335.84,584.7,0.5672,0.4146,-8.191,440.17,-776.01,24,128.99,128.69,1.5187,0.625,5.375,377.65,-248.66,False
M200R5_3603,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,False,False,PRE_RTH,1,15,-76.1,226.16,0.742,0.4667,-5.073,218.82,-294.92,10,-136.15,196.17,0.4236,0.4,-13.615,100.04,-236.19,5,60.05,29.99,2.0225,0.6,12.01,118.78,-58.73,False
M200R5_3604,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,False,False,PRE_RTH,3,20,-224.8,403.62,0.5241,0.4,-11.24,247.58,-472.38,14,-313.61,373.63,0.2418,0.2857,-22.401,100.04,-413.65,6,88.81,29.99,2.5122,0.6667,14.802,147.54,-58.73,False
M200R5_3605,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,False,False,RTH,1,14,-43.61,193.67,0.8338,0.5,-3.115,218.82,-262.43,9,-103.66,163.68,0.4911,0.4444,-11.518,100.04,-203.7,5,60.05,29.99,2.0225,0.6,12.01,118.78,-58.73,False
M200R5_3606,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,False,False,RTH,3,17,-131.08,309.9,0.6538,0.4706,-7.711,247.58,-378.66,11,-219.89,279.91,0.3127,0.3636,-19.99,100.04,-319.93,6,88.81,29.99,2.5122,0.6667,14.802,147.54,-58.73,False
M200R5_3607,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,False,True,ALL,1,37,-125.88,321.09,0.7695,0.4865,-3.402,420.18,-546.06,25,-161.0,299.9,0.6165,0.44,-6.44,258.86,-419.86,12,35.12,87.47,1.2783,0.5833,2.927,161.32,-126.2,False
M200R5_3608,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,False,True,ALL,3,65,-256.85,615.83,0.7469,0.5077,-3.952,757.83,-1014.68,41,-355.84,578.45,0.5355,0.439,-8.679,410.18,-766.02,24,98.99,137.44,1.3981,0.625,4.125,347.65,-248.66,False
M200R5_3609,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,False,True,PRE_RTH,1,15,-83.6,232.41,0.7165,0.4667,-5.573,211.32,-294.92,10,-142.4,202.42,0.3971,0.4,-14.24,93.79,-236.19,5,58.8,29.99,2.0012,0.6,11.76,117.53,-58.73,False
M200R5_3610,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,False,True,PRE_RTH,3,20,-232.3,409.87,0.5082,0.4,-11.615,240.08,-472.38,14,-319.86,379.88,0.2267,0.2857,-22.847,93.79,-413.65,6,87.56,29.99,2.4909,0.6667,14.593,146.29,-58.73,False
M200R5_3611,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,False,True,RTH,1,14,-51.11,199.92,0.8052,0.5,-3.651,211.32,-262.43,9,-109.91,169.93,0.4604,0.4444,-12.212,93.79,-203.7,5,58.8,29.99,2.0012,0.6,11.76,117.53,-58.73,False
M200R5_3612,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,False,True,RTH,3,17,-138.58,316.15,0.634,0.4706,-8.152,240.08,-378.66,11,-226.14,286.16,0.2932,0.3636,-20.558,93.79,-319.93,6,87.56,29.99,2.4909,0.6667,14.593,146.29,-58.73,False
M200R5_3613,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,True,False,ALL,1,21,-223.54,344.84,0.421,0.3333,-10.645,162.57,-386.11,14,-283.61,288.62,0.127,0.1429,-20.258,41.27,-324.88,7,60.07,61.23,1.9811,0.7143,8.581,121.3,-61.23,False
M200R5_3614,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,True,False,ALL,3,25,-223.5,373.56,0.4904,0.36,-8.94,215.09,-438.59,16,-283.59,288.6,0.1865,0.1875,-17.724,65.03,-348.62,9,60.09,89.97,1.6679,0.6667,6.677,150.06,-89.97,False
M200R5_3615,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,True,False,PRE_RTH,1,5,-137.45,166.21,0.173,0.2,-27.49,28.76,-166.21,4,-166.21,166.21,0.0,0.0,-41.552,0.0,-166.21,1,28.76,0.0,999.0,1.0,28.76,28.76,0.0,False
M200R5_3616,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,True,False,PRE_RTH,3,6,-113.69,142.45,0.316,0.3333,-18.948,52.52,-166.21,5,-142.45,142.45,0.143,0.2,-28.49,23.76,-166.21,1,28.76,0.0,999.0,1.0,28.76,28.76,0.0,False
M200R5_3617,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,True,False,RTH,1,5,-78.7,131.22,0.4002,0.4,-15.74,52.52,-131.22,4,-107.46,131.22,0.1811,0.25,-26.865,23.76,-131.22,1,28.76,0.0,999.0,1.0,28.76,28.76,0.0,False
M200R5_3618,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,True,False,RTH,3,5,-78.7,131.22,0.4002,0.4,-15.74,52.52,-131.22,4,-107.46,131.22,0.1811,0.25,-26.865,23.76,-131.22,1,28.76,0.0,999.0,1.0,28.76,28.76,0.0,False
M200R5_3619,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,True,True,ALL,1,21,-211.04,326.09,0.4534,0.3333,-10.05,175.07,-386.11,14,-264.86,288.62,0.1847,0.1429,-18.919,60.02,-324.88,7,53.82,61.23,1.879,0.7143,7.689,115.05,-61.23,False
M200R5_3620,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,True,True,ALL,3,25,-211.0,354.81,0.5189,0.36,-8.44,227.59,-438.59,16,-264.84,288.6,0.2403,0.1875,-16.552,83.78,-348.62,9,53.84,89.97,1.5984,0.6667,5.982,143.81,-89.97,False
M200R5_3621,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,True,True,PRE_RTH,1,5,-137.45,166.21,0.173,0.2,-27.49,28.76,-166.21,4,-166.21,166.21,0.0,0.0,-41.552,0.0,-166.21,1,28.76,0.0,999.0,1.0,28.76,28.76,0.0,False
M200R5_3622,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,True,True,PRE_RTH,3,6,-113.69,142.45,0.316,0.3333,-18.948,52.52,-166.21,5,-142.45,142.45,0.143,0.2,-28.49,23.76,-166.21,1,28.76,0.0,999.0,1.0,28.76,28.76,0.0,False
M200R5_3623,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,True,True,RTH,1,5,-78.7,131.22,0.4002,0.4,-15.74,52.52,-131.22,4,-107.46,131.22,0.1811,0.25,-26.865,23.76,-131.22,1,28.76,0.0,999.0,1.0,28.76,28.76,0.0,False
M200R5_3624,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,6,True,True,RTH,3,5,-78.7,131.22,0.4002,0.4,-15.74,52.52,-131.22,4,-107.46,131.22,0.1811,0.25,-26.865,23.76,-131.22,1,28.76,0.0,999.0,1.0,28.76,28.76,0.0,False
M200R5_3625,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,12,False,False,ALL,1,37,-90.88,302.34,0.8351,0.5135,-2.456,460.19,-551.07,25,-164.75,298.65,0.6145,0.44,-6.59,262.61,-427.36,12,73.87,87.47,1.5971,0.6667,6.156,197.58,-123.71,False
M200R5_3626,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,12,False,False,ALL,3,64,-179.36,570.84,0.8241,0.5156,-2.802,840.33,-1019.69,40,-339.6,569.71,0.561,0.425,-8.49,433.92,-773.52,24,160.24,128.69,1.6509,0.6667,6.677,406.41,-246.17,False
M200R5_3627,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,12,False,False,PRE_RTH,1,15,-68.6,218.66,0.7674,0.4667,-4.573,226.32,-294.92,10,-128.65,188.67,0.4553,0.4,-12.865,107.54,-236.19,5,60.05,29.99,2.0225,0.6,12.01,118.78,-58.73,False
M200R5_3628,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,12,False,False,PRE_RTH,3,20,-217.3,396.12,0.54,0.4,-10.865,255.08,-472.38,14,-306.11,366.13,0.26,0.2857,-21.865,107.54,-413.65,6,88.81,29.99,2.5122,0.6667,14.802,147.54,-58.73,False
M200R5_3629,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,12,False,False,RTH,1,14,-36.11,186.17,0.8624,0.5,-2.579,226.32,-262.43,9,-96.16,156.18,0.5279,0.4444,-10.684,107.54,-203.7,5,60.05,29.99,2.0225,0.6,12.01,118.78,-58.73,False
M200R5_3630,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,12,False,False,RTH,3,17,-123.58,302.4,0.6736,0.4706,-7.269,255.08,-378.66,11,-212.39,272.41,0.3361,0.3636,-19.308,107.54,-319.93,6,88.81,29.99,2.5122,0.6667,14.802,147.54,-58.73,False
M200R5_3631,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,12,False,True,ALL,1,37,-122.13,321.09,0.7764,0.5405,-3.301,423.95,-546.08,25,-162.25,299.9,0.6159,0.48,-6.49,260.12,-422.37,12,40.12,87.47,1.3243,0.6667,3.343,163.83,-123.71,False
M200R5_3632,40,0.7,12,0.8,fixed_atr_blend,1.5,1.5,4.321428571428571,4.321428571428571,12,False,True,ALL,3,65,-253.1,617.08,0.7506,0.5385,-3.894,761.6,-1014.7,41,-357.09,579.7,0.5354,0.4634,-8.71,411.44,-768.53,24,103.99,137.44,1.4224,0.6667,4.333,350.16,-246.17,False
