param_id,side_mode,htf_minutes,sweep_buffer_ticks,reclaim_buffer_ticks,sl_buffer_ticks,min_asia_range_atr,max_sweep_atr,max_hold_bars,all_trades,all_pnl,all_max_dd,all_profit_factor,all_win_rate,all_expectancy,all_total_gain,all_total_loss,is_trades,is_pnl,is_max_dd,is_profit_factor,is_win_rate,is_expectancy,is_total_gain,is_total_loss,oos_trades,oos_pnl,oos_max_dd,oos_profit_factor,oos_win_rate,oos_expectancy,oos_total_gain,oos_total_loss,wf_positive
LSA_0781,short,60,4,0,8,0.5,999.0,24,21,-293.54,561.16,0.7749,0.2857,-13.978,1010.56,-1304.1,13,69.88,336.94,1.0879,0.3077,5.375,865.04,-795.16,8,-363.42,447.7,0.2859,0.25,-45.428,145.52,-508.94,False
LSA_0787,short,60,4,0,8,1.0,3.0,24,21,-293.54,561.16,0.7749,0.2857,-13.978,1010.56,-1304.1,13,69.88,336.94,1.0879,0.3077,5.375,865.04,-795.16,8,-363.42,447.7,0.2859,0.25,-45.428,145.52,-508.94,False
LSA_0790,short,60,4,0,8,1.0,999.0,24,21,-293.54,561.16,0.7749,0.2857,-13.978,1010.56,-1304.1,13,69.88,336.94,1.0879,0.3077,5.375,865.04,-795.16,8,-363.42,447.7,0.2859,0.25,-45.428,145.52,-508.94,False
LSA_0832,short,60,4,2,8,0.5,3.0,24,21,-293.54,561.16,0.7749,0.2857,-13.978,1010.56,-1304.1,13,69.88,336.94,1.0879,0.3077,5.375,865.04,-795.16,8,-363.42,447.7,0.2859,0.25,-45.428,145.52,-508.94,False
LSA_0835,short,60,4,2,8,0.5,999.0,24,21,-293.54,561.16,0.7749,0.2857,-13.978,1010.56,-1304.1,13,69.88,336.94,1.0879,0.3077,5.375,865.04,-795.16,8,-363.42,447.7,0.2859,0.25,-45.428,145.52,-508.94,False
LSA_0841,short,60,4,2,8,1.0,3.0,24,21,-293.54,561.16,0.7749,0.2857,-13.978,1010.56,-1304.1,13,69.88,336.94,1.0879,0.3077,5.375,865.04,-795.16,8,-363.42,447.7,0.2859,0.25,-45.428,145.52,-508.94,False
LSA_0844,short,60,4,2,8,1.0,999.0,24,21,-293.54,561.16,0.7749,0.2857,-13.978,1010.56,-1304.1,13,69.88,336.94,1.0879,0.3077,5.375,865.04,-795.16,8,-363.42,447.7,0.2859,0.25,-45.428,145.52,-508.94,False
LSA_0886,short,60,8,0,8,0.5,3.0,24,21,-293.54,561.16,0.7749,0.2857,-13.978,1010.56,-1304.1,13,69.88,336.94,1.0879,0.3077,5.375,865.04,-795.16,8,-363.42,447.7,0.2859,0.25,-45.428,145.52,-508.94,False
LSA_0889,short,60,8,0,8,0.5,999.0,24,21,-293.54,561.16,0.7749,0.2857,-13.978,1010.56,-1304.1,13,69.88,336.94,1.0879,0.3077,5.375,865.04,-795.16,8,-363.42,447.7,0.2859,0.25,-45.428,145.52,-508.94,False
LSA_0895,short,60,8,0,8,1.0,3.0,24,21,-293.54,561.16,0.7749,0.2857,-13.978,1010.56,-1304.1,13,69.88,336.94,1.0879,0.3077,5.375,865.04,-795.16,8,-363.42,447.7,0.2859,0.25,-45.428,145.52,-508.94,False
LSA_0898,short,60,8,0,8,1.0,999.0,24,21,-293.54,561.16,0.7749,0.2857,-13.978,1010.56,-1304.1,13,69.88,336.94,1.0879,0.3077,5.375,865.04,-795.16,8,-363.42,447.7,0.2859,0.25,-45.428,145.52,-508.94,False
LSA_0940,short,60,8,2,8,0.5,3.0,24,21,-293.54,561.16,0.7749,0.2857,-13.978,1010.56,-1304.1,13,69.88,336.94,1.0879,0.3077,5.375,865.04,-795.16,8,-363.42,447.7,0.2859,0.25,-45.428,145.52,-508.94,False
LSA_0943,short,60,8,2,8,0.5,999.0,24,21,-293.54,561.16,0.7749,0.2857,-13.978,1010.56,-1304.1,13,69.88,336.94,1.0879,0.3077,5.375,865.04,-795.16,8,-363.42,447.7,0.2859,0.25,-45.428,145.52,-508.94,False
LSA_0949,short,60,8,2,8,1.0,3.0,24,21,-293.54,561.16,0.7749,0.2857,-13.978,1010.56,-1304.1,13,69.88,336.94,1.0879,0.3077,5.375,865.04,-795.16,8,-363.42,447.7,0.2859,0.25,-45.428,145.52,-508.94,False
LSA_0952,short,60,8,2,8,1.0,999.0,24,21,-293.54,561.16,0.7749,0.2857,-13.978,1010.56,-1304.1,13,69.88,336.94,1.0879,0.3077,5.375,865.04,-795.16,8,-363.42,447.7,0.2859,0.25,-45.428,145.52,-508.94,False
LSA_0688,short,60,0,0,12,0.5,3.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0691,short,60,0,0,12,0.5,999.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0697,short,60,0,0,12,1.0,3.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0700,short,60,0,0,12,1.0,999.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0742,short,60,0,2,12,0.5,3.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0745,short,60,0,2,12,0.5,999.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0751,short,60,0,2,12,1.0,3.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0754,short,60,0,2,12,1.0,999.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0796,short,60,4,0,12,0.5,3.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0799,short,60,4,0,12,0.5,999.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0805,short,60,4,0,12,1.0,3.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0808,short,60,4,0,12,1.0,999.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0850,short,60,4,2,12,0.5,3.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0853,short,60,4,2,12,0.5,999.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0859,short,60,4,2,12,1.0,3.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0862,short,60,4,2,12,1.0,999.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0904,short,60,8,0,12,0.5,3.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0907,short,60,8,0,12,0.5,999.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0913,short,60,8,0,12,1.0,3.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0916,short,60,8,0,12,1.0,999.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0958,short,60,8,2,12,0.5,3.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0961,short,60,8,2,12,0.5,999.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0967,short,60,8,2,12,1.0,3.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0970,short,60,8,2,12,1.0,999.0,24,21,-230.04,571.16,0.8152,0.3333,-10.954,1014.82,-1244.86,13,141.38,342.94,1.1942,0.3846,10.875,869.3,-727.92,8,-371.42,453.7,0.2815,0.25,-46.428,145.52,-516.94,False
LSA_0019,short,15,0,0,8,0.5,1.5,24,24,-267.26,448.9,0.7566,0.2083,-11.136,830.8,-1098.06,16,74.16,233.2,1.1176,0.25,4.635,705.04,-630.88,8,-341.42,341.42,0.2692,0.125,-42.677,125.76,-467.18,False
LSA_0028,short,15,0,0,8,1.0,1.5,24,24,-267.26,448.9,0.7566,0.2083,-11.136,830.8,-1098.06,16,74.16,233.2,1.1176,0.25,4.635,705.04,-630.88,8,-341.42,341.42,0.2692,0.125,-42.677,125.76,-467.18,False
LSA_0073,short,15,0,2,8,0.5,1.5,24,24,-305.76,448.9,0.7215,0.2083,-12.74,792.3,-1098.06,16,35.66,271.7,1.0565,0.25,2.229,666.54,-630.88,8,-341.42,341.42,0.2692,0.125,-42.677,125.76,-467.18,False
LSA_0082,short,15,0,2,8,1.0,1.5,24,24,-305.76,448.9,0.7215,0.2083,-12.74,792.3,-1098.06,16,35.66,271.7,1.0565,0.25,2.229,666.54,-630.88,8,-341.42,341.42,0.2692,0.125,-42.677,125.76,-467.18,False
LSA_0127,short,15,4,0,8,0.5,1.5,24,24,-267.26,448.9,0.7566,0.2083,-11.136,830.8,-1098.06,16,74.16,233.2,1.1176,0.25,4.635,705.04,-630.88,8,-341.42,341.42,0.2692,0.125,-42.677,125.76,-467.18,False
LSA_0136,short,15,4,0,8,1.0,1.5,24,24,-267.26,448.9,0.7566,0.2083,-11.136,830.8,-1098.06,16,74.16,233.2,1.1176,0.25,4.635,705.04,-630.88,8,-341.42,341.42,0.2692,0.125,-42.677,125.76,-467.18,False
LSA_0181,short,15,4,2,8,0.5,1.5,24,24,-305.76,448.9,0.7215,0.2083,-12.74,792.3,-1098.06,16,35.66,271.7,1.0565,0.25,2.229,666.54,-630.88,8,-341.42,341.42,0.2692,0.125,-42.677,125.76,-467.18,False
LSA_0190,short,15,4,2,8,1.0,1.5,24,24,-305.76,448.9,0.7215,0.2083,-12.74,792.3,-1098.06,16,35.66,271.7,1.0565,0.25,2.229,666.54,-630.88,8,-341.42,341.42,0.2692,0.125,-42.677,125.76,-467.18,False
LSA_0235,short,15,8,0,8,0.5,1.5,24,24,-267.26,448.9,0.7566,0.2083,-11.136,830.8,-1098.06,16,74.16,233.2,1.1176,0.25,4.635,705.04,-630.88,8,-341.42,341.42,0.2692,0.125,-42.677,125.76,-467.18,False
LSA_0244,short,15,8,0,8,1.0,1.5,24,24,-267.26,448.9,0.7566,0.2083,-11.136,830.8,-1098.06,16,74.16,233.2,1.1176,0.25,4.635,705.04,-630.88,8,-341.42,341.42,0.2692,0.125,-42.677,125.76,-467.18,False
LSA_0289,short,15,8,2,8,0.5,1.5,24,24,-305.76,448.9,0.7215,0.2083,-12.74,792.3,-1098.06,16,35.66,271.7,1.0565,0.25,2.229,666.54,-630.88,8,-341.42,341.42,0.2692,0.125,-42.677,125.76,-467.18,False
LSA_0298,short,15,8,2,8,1.0,1.5,24,24,-305.76,448.9,0.7215,0.2083,-12.74,792.3,-1098.06,16,35.66,271.7,1.0565,0.25,2.229,666.54,-630.88,8,-341.42,341.42,0.2692,0.125,-42.677,125.76,-467.18,False
LSA_0006,short,15,0,0,4,0.5,3.0,72,24,-391.76,543.4,0.7042,0.125,-16.323,932.78,-1324.54,16,2.66,454.42,1.0034,0.125,0.166,793.52,-790.86,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0009,short,15,0,0,4,0.5,999.0,72,24,-391.76,543.4,0.7042,0.125,-16.323,932.78,-1324.54,16,2.66,454.42,1.0034,0.125,0.166,793.52,-790.86,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0015,short,15,0,0,4,1.0,3.0,72,24,-391.76,543.4,0.7042,0.125,-16.323,932.78,-1324.54,16,2.66,454.42,1.0034,0.125,0.166,793.52,-790.86,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0018,short,15,0,0,4,1.0,999.0,72,24,-391.76,543.4,0.7042,0.125,-16.323,932.78,-1324.54,16,2.66,454.42,1.0034,0.125,0.166,793.52,-790.86,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0060,short,15,0,2,4,0.5,3.0,72,24,-388.26,543.4,0.7061,0.125,-16.177,932.78,-1321.04,16,6.16,450.92,1.0078,0.125,0.385,793.52,-787.36,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0063,short,15,0,2,4,0.5,999.0,72,24,-388.26,543.4,0.7061,0.125,-16.177,932.78,-1321.04,16,6.16,450.92,1.0078,0.125,0.385,793.52,-787.36,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0069,short,15,0,2,4,1.0,3.0,72,24,-388.26,543.4,0.7061,0.125,-16.177,932.78,-1321.04,16,6.16,450.92,1.0078,0.125,0.385,793.52,-787.36,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0072,short,15,0,2,4,1.0,999.0,72,24,-388.26,543.4,0.7061,0.125,-16.177,932.78,-1321.04,16,6.16,450.92,1.0078,0.125,0.385,793.52,-787.36,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0114,short,15,4,0,4,0.5,3.0,72,24,-391.76,543.4,0.7042,0.125,-16.323,932.78,-1324.54,16,2.66,454.42,1.0034,0.125,0.166,793.52,-790.86,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0117,short,15,4,0,4,0.5,999.0,72,24,-391.76,543.4,0.7042,0.125,-16.323,932.78,-1324.54,16,2.66,454.42,1.0034,0.125,0.166,793.52,-790.86,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0123,short,15,4,0,4,1.0,3.0,72,24,-391.76,543.4,0.7042,0.125,-16.323,932.78,-1324.54,16,2.66,454.42,1.0034,0.125,0.166,793.52,-790.86,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0126,short,15,4,0,4,1.0,999.0,72,24,-391.76,543.4,0.7042,0.125,-16.323,932.78,-1324.54,16,2.66,454.42,1.0034,0.125,0.166,793.52,-790.86,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0168,short,15,4,2,4,0.5,3.0,72,24,-388.26,543.4,0.7061,0.125,-16.177,932.78,-1321.04,16,6.16,450.92,1.0078,0.125,0.385,793.52,-787.36,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0171,short,15,4,2,4,0.5,999.0,72,24,-388.26,543.4,0.7061,0.125,-16.177,932.78,-1321.04,16,6.16,450.92,1.0078,0.125,0.385,793.52,-787.36,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0177,short,15,4,2,4,1.0,3.0,72,24,-388.26,543.4,0.7061,0.125,-16.177,932.78,-1321.04,16,6.16,450.92,1.0078,0.125,0.385,793.52,-787.36,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0180,short,15,4,2,4,1.0,999.0,72,24,-388.26,543.4,0.7061,0.125,-16.177,932.78,-1321.04,16,6.16,450.92,1.0078,0.125,0.385,793.52,-787.36,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0222,short,15,8,0,4,0.5,3.0,72,24,-391.76,543.4,0.7042,0.125,-16.323,932.78,-1324.54,16,2.66,454.42,1.0034,0.125,0.166,793.52,-790.86,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0225,short,15,8,0,4,0.5,999.0,72,24,-391.76,543.4,0.7042,0.125,-16.323,932.78,-1324.54,16,2.66,454.42,1.0034,0.125,0.166,793.52,-790.86,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0231,short,15,8,0,4,1.0,3.0,72,24,-391.76,543.4,0.7042,0.125,-16.323,932.78,-1324.54,16,2.66,454.42,1.0034,0.125,0.166,793.52,-790.86,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0234,short,15,8,0,4,1.0,999.0,72,24,-391.76,543.4,0.7042,0.125,-16.323,932.78,-1324.54,16,2.66,454.42,1.0034,0.125,0.166,793.52,-790.86,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0276,short,15,8,2,4,0.5,3.0,72,24,-388.26,543.4,0.7061,0.125,-16.177,932.78,-1321.04,16,6.16,450.92,1.0078,0.125,0.385,793.52,-787.36,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0279,short,15,8,2,4,0.5,999.0,72,24,-388.26,543.4,0.7061,0.125,-16.177,932.78,-1321.04,16,6.16,450.92,1.0078,0.125,0.385,793.52,-787.36,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0285,short,15,8,2,4,1.0,3.0,72,24,-388.26,543.4,0.7061,0.125,-16.177,932.78,-1321.04,16,6.16,450.92,1.0078,0.125,0.385,793.52,-787.36,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0288,short,15,8,2,4,1.0,999.0,72,24,-388.26,543.4,0.7061,0.125,-16.177,932.78,-1321.04,16,6.16,450.92,1.0078,0.125,0.385,793.52,-787.36,8,-394.42,394.42,0.2609,0.125,-49.302,139.26,-533.68,False
LSA_0024,short,15,0,0,8,0.5,3.0,72,24,-433.76,561.4,0.6826,0.125,-18.073,932.78,-1366.54,16,-25.34,470.42,0.9691,0.125,-1.584,793.52,-818.86,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0027,short,15,0,0,8,0.5,999.0,72,24,-433.76,561.4,0.6826,0.125,-18.073,932.78,-1366.54,16,-25.34,470.42,0.9691,0.125,-1.584,793.52,-818.86,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0033,short,15,0,0,8,1.0,3.0,72,24,-433.76,561.4,0.6826,0.125,-18.073,932.78,-1366.54,16,-25.34,470.42,0.9691,0.125,-1.584,793.52,-818.86,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0036,short,15,0,0,8,1.0,999.0,72,24,-433.76,561.4,0.6826,0.125,-18.073,932.78,-1366.54,16,-25.34,470.42,0.9691,0.125,-1.584,793.52,-818.86,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0078,short,15,0,2,8,0.5,3.0,72,24,-430.26,561.4,0.6843,0.125,-17.927,932.78,-1363.04,16,-21.84,466.92,0.9732,0.125,-1.365,793.52,-815.36,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0081,short,15,0,2,8,0.5,999.0,72,24,-430.26,561.4,0.6843,0.125,-17.927,932.78,-1363.04,16,-21.84,466.92,0.9732,0.125,-1.365,793.52,-815.36,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0087,short,15,0,2,8,1.0,3.0,72,24,-430.26,561.4,0.6843,0.125,-17.927,932.78,-1363.04,16,-21.84,466.92,0.9732,0.125,-1.365,793.52,-815.36,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0090,short,15,0,2,8,1.0,999.0,72,24,-430.26,561.4,0.6843,0.125,-17.927,932.78,-1363.04,16,-21.84,466.92,0.9732,0.125,-1.365,793.52,-815.36,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0132,short,15,4,0,8,0.5,3.0,72,24,-433.76,561.4,0.6826,0.125,-18.073,932.78,-1366.54,16,-25.34,470.42,0.9691,0.125,-1.584,793.52,-818.86,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0135,short,15,4,0,8,0.5,999.0,72,24,-433.76,561.4,0.6826,0.125,-18.073,932.78,-1366.54,16,-25.34,470.42,0.9691,0.125,-1.584,793.52,-818.86,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0141,short,15,4,0,8,1.0,3.0,72,24,-433.76,561.4,0.6826,0.125,-18.073,932.78,-1366.54,16,-25.34,470.42,0.9691,0.125,-1.584,793.52,-818.86,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0144,short,15,4,0,8,1.0,999.0,72,24,-433.76,561.4,0.6826,0.125,-18.073,932.78,-1366.54,16,-25.34,470.42,0.9691,0.125,-1.584,793.52,-818.86,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0186,short,15,4,2,8,0.5,3.0,72,24,-430.26,561.4,0.6843,0.125,-17.927,932.78,-1363.04,16,-21.84,466.92,0.9732,0.125,-1.365,793.52,-815.36,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0189,short,15,4,2,8,0.5,999.0,72,24,-430.26,561.4,0.6843,0.125,-17.927,932.78,-1363.04,16,-21.84,466.92,0.9732,0.125,-1.365,793.52,-815.36,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0195,short,15,4,2,8,1.0,3.0,72,24,-430.26,561.4,0.6843,0.125,-17.927,932.78,-1363.04,16,-21.84,466.92,0.9732,0.125,-1.365,793.52,-815.36,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0198,short,15,4,2,8,1.0,999.0,72,24,-430.26,561.4,0.6843,0.125,-17.927,932.78,-1363.04,16,-21.84,466.92,0.9732,0.125,-1.365,793.52,-815.36,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0240,short,15,8,0,8,0.5,3.0,72,24,-433.76,561.4,0.6826,0.125,-18.073,932.78,-1366.54,16,-25.34,470.42,0.9691,0.125,-1.584,793.52,-818.86,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0243,short,15,8,0,8,0.5,999.0,72,24,-433.76,561.4,0.6826,0.125,-18.073,932.78,-1366.54,16,-25.34,470.42,0.9691,0.125,-1.584,793.52,-818.86,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0249,short,15,8,0,8,1.0,3.0,72,24,-433.76,561.4,0.6826,0.125,-18.073,932.78,-1366.54,16,-25.34,470.42,0.9691,0.125,-1.584,793.52,-818.86,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0252,short,15,8,0,8,1.0,999.0,72,24,-433.76,561.4,0.6826,0.125,-18.073,932.78,-1366.54,16,-25.34,470.42,0.9691,0.125,-1.584,793.52,-818.86,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0294,short,15,8,2,8,0.5,3.0,72,24,-430.26,561.4,0.6843,0.125,-17.927,932.78,-1363.04,16,-21.84,466.92,0.9732,0.125,-1.365,793.52,-815.36,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0297,short,15,8,2,8,0.5,999.0,72,24,-430.26,561.4,0.6843,0.125,-17.927,932.78,-1363.04,16,-21.84,466.92,0.9732,0.125,-1.365,793.52,-815.36,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0303,short,15,8,2,8,1.0,3.0,72,24,-430.26,561.4,0.6843,0.125,-17.927,932.78,-1363.04,16,-21.84,466.92,0.9732,0.125,-1.365,793.52,-815.36,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0306,short,15,8,2,8,1.0,999.0,72,24,-430.26,561.4,0.6843,0.125,-17.927,932.78,-1363.04,16,-21.84,466.92,0.9732,0.125,-1.365,793.52,-815.36,8,-408.42,408.42,0.2543,0.125,-51.052,139.26,-547.68,False
LSA_0001,short,15,0,0,4,0.5,1.5,24,24,-284.76,484.4,0.7447,0.2083,-11.865,830.8,-1115.56,16,94.16,226.22,1.1541,0.25,5.885,705.04,-610.88,8,-378.92,378.92,0.2492,0.125,-47.365,125.76,-504.68,False
LSA_0010,short,15,0,0,4,1.0,1.5,24,24,-284.76,484.4,0.7447,0.2083,-11.865,830.8,-1115.56,16,94.16,226.22,1.1541,0.25,5.885,705.04,-610.88,8,-378.92,378.92,0.2492,0.125,-47.365,125.76,-504.68,False
LSA_0055,short,15,0,2,4,0.5,1.5,24,24,-323.26,484.4,0.7102,0.2083,-13.469,792.3,-1115.56,16,55.66,263.7,1.0911,0.25,3.479,666.54,-610.88,8,-378.92,378.92,0.2492,0.125,-47.365,125.76,-504.68,False
LSA_0064,short,15,0,2,4,1.0,1.5,24,24,-323.26,484.4,0.7102,0.2083,-13.469,792.3,-1115.56,16,55.66,263.7,1.0911,0.25,3.479,666.54,-610.88,8,-378.92,378.92,0.2492,0.125,-47.365,125.76,-504.68,False
LSA_0109,short,15,4,0,4,0.5,1.5,24,24,-284.76,484.4,0.7447,0.2083,-11.865,830.8,-1115.56,16,94.16,226.22,1.1541,0.25,5.885,705.04,-610.88,8,-378.92,378.92,0.2492,0.125,-47.365,125.76,-504.68,False
