config_id,signal_family,side_mode,sl_rule,tp_rule,sl_value,tp_value,max_hold_bars,trades,pnl,profit_factor,win_rate,expectancy,max_dd,total_gain,total_loss,wf_folds,wf_positive,wf_all_positive,wf_pnls,day_positive_rate,week_positive_rate,month_positive_rate,week_std_pnl
X00003,emapmo,all,fixed,fixed,15.0,60.0,6,365,-537.1,0.9366,0.2521,-1.4715,1508.9,7931.42,-8468.52,3,1,False,"[441.72, -892.28, -86.54]",0.425,0.5,0.25,269.29
X00196,emapmo,all,atr,atr,2.0,1.0,48,192,-653.58,0.9362,0.6771,-3.4041,1973.12,9595.8,-10249.38,3,2,False,"[341.14, 310.14, -1304.86]",0.5385,0.5833,0.5,331.69
X01554,momentum_reversion,all,fixed,fixed,80.0,60.0,48,90,-374.1,0.9361,0.5556,-4.1567,1341.08,5481.0,-5855.1,3,1,False,"[100.8, -117.7, -357.2]",0.5319,0.4167,0.25,411.29
X00179,emapmo,all,fixed,fixed,30.0,120.0,48,185,-568.4,0.9357,0.2162,-3.0724,2133.34,8271.4,-8839.8,3,2,False,"[666.12, -1597.38, 362.86]",0.4211,0.5,0.75,368.28
X00474,emapmo,short_only,atr,atr,1.0,1.5,6,193,-387.82,0.9353,0.4249,-2.0094,1298.34,5610.82,-5998.64,3,1,False,"[187.9, -68.86, -506.86]",0.4194,0.5,0.5,307.26
X01179,icefishball,short_only,atr_blend,atr_blend,1.5,2.0,6,311,-705.64,0.935,0.4887,-2.2689,1624.34,10156.02,-10861.66,3,1,False,"[-354.96, 6.04, -356.72]",0.4464,0.5385,0.25,291.8
X00547,emapmo,short_only,atr_blend,atr_blend,1.0,1.5,12,150,-364.0,0.9348,0.44,-2.4267,1027.78,5221.16,-5585.16,3,2,False,"[158.0, 66.0, -588.0]",0.4516,0.5833,0.75,234.14
X00887,icefishball,all,atr,atr,2.5,4.0,48,363,-2148.62,0.9347,0.3829,-5.9191,4235.3,30776.64,-32925.26,3,1,False,"[-1374.04, 872.46, -1647.04]",0.5179,0.3846,0.5,1109.91
X01356,icefishball,short_only,atr_blend,atr_blend,2.5,1.0,48,263,-776.62,0.9346,0.6844,-2.9529,1684.86,11103.3,-11879.92,3,0,False,"[-336.62, -145.12, -294.88]",0.5357,0.5385,0.5,459.81
X00494,emapmo,short_only,atr_blend,atr_blend,1.5,1.5,6,159,-353.66,0.9344,0.4906,-2.2243,1169.82,5037.28,-5390.94,3,2,False,"[164.28, 294.28, -812.22]",0.4839,0.5833,0.75,292.47
X01301,icefishball,short_only,atr_blend,atr_blend,2.5,2.0,24,243,-963.82,0.9343,0.5226,-3.9663,2693.56,13699.52,-14663.34,3,2,False,"[-1222.44, 158.56, 100.06]",0.5,0.3846,0.5,568.14
X00665,emapmo,short_only,atr_blend,atr_blend,1.5,1.5,48,120,-383.8,0.9342,0.525,-3.1983,1116.96,5452.38,-5836.18,3,2,False,"[212.4, 54.9, -651.1]",0.4667,0.5833,0.5,214.83
X00064,emapmo,all,fixed,fixed,30.0,60.0,12,247,-631.78,0.934,0.3482,-2.5578,2404.44,8939.36,-9571.14,3,2,False,"[779.08, -1713.68, 302.82]",0.4103,0.6667,0.5,409.06
X00679,emapmo,short_only,range15_pct,range15_pct,1.0,1.0,48,111,-375.64,0.9337,0.4865,-3.3841,1447.32,5293.04,-5668.68,3,2,False,"[152.62, 35.12, -563.38]",0.4483,0.5833,0.5,313.58
X01172,icefishball,short_only,atr,atr,2.5,4.0,6,286,-708.64,0.9332,0.5035,-2.4778,2014.96,9906.94,-10615.58,3,1,False,"[-817.04, 191.2, -82.8]",0.4107,0.4615,0.5,365.16
X00810,icefishball,all,fixed,fixed,60.0,120.0,24,428,-1917.72,0.9328,0.3808,-4.4807,3829.56,26622.88,-28540.6,3,1,False,"[-2592.82, 1214.18, -539.08]",0.4107,0.3077,0.25,874.81
X01217,icefishball,short_only,atr,atr,1.0,4.0,12,346,-902.04,0.9323,0.2977,-2.6071,2624.4,12412.28,-13314.32,3,1,False,"[-1082.34, -62.1, 242.4]",0.4286,0.3846,0.5,450.74
X01352,icefishball,short_only,atr_blend,atr_blend,2.0,1.0,48,286,-823.14,0.9322,0.6469,-2.8781,2015.52,11315.1,-12138.24,3,0,False,"[-157.54, -195.3, -470.3]",0.5357,0.4615,0.5,503.56
X01163,icefishball,short_only,atr,atr,1.5,2.0,6,307,-711.68,0.9318,0.4821,-2.3182,1739.76,9717.98,-10429.66,3,1,False,"[-503.22, 333.52, -541.98]",0.5,0.5385,0.5,254.64
X00482,emapmo,short_only,atr,atr,2.0,1.5,6,164,-390.86,0.9316,0.5061,-2.3833,1505.64,5327.58,-5718.44,3,2,False,"[468.8, 38.3, -897.96]",0.5484,0.5833,0.75,405.93
X00520,emapmo,short_only,fixed,fixed,30.0,60.0,12,150,-386.5,0.9309,0.36,-2.5767,1188.76,5204.04,-5590.54,3,1,False,"[93.5, -192.0, -288.0]",0.4333,0.6667,0.75,292.25
X01342,icefishball,short_only,atr,atr,2.5,2.0,48,237,-1083.38,0.9309,0.519,-4.5712,2770.2,14587.98,-15671.36,3,0,False,"[-914.46, -72.96, -95.96]",0.4643,0.3846,0.5,605.51
X00510,emapmo,short_only,range15_pct,range15_pct,1.0,2.0,6,140,-330.1,0.9304,0.4286,-2.3579,1266.68,4415.1,-4745.2,3,1,False,"[-100.78, 224.72, -454.04]",0.4,0.5833,0.75,316.07
X00538,emapmo,short_only,atr,atr,2.0,1.0,12,163,-420.62,0.9304,0.6503,-2.5805,1556.44,5625.06,-6045.68,3,2,False,"[437.8, 106.04, -964.46]",0.5484,0.5,0.75,364.94
X01185,icefishball,short_only,atr_blend,atr_blend,2.5,1.0,6,292,-672.08,0.9302,0.5925,-2.3016,1357.4,8956.48,-9628.56,3,1,False,"[-407.52, 334.72, -599.28]",0.4821,0.5385,0.5,260.98
X00471,emapmo,short_only,fixed,fixed,80.0,60.0,6,146,-374.04,0.9302,0.4863,-2.5619,1292.16,4982.96,-5357.0,3,1,False,"[153.24, -24.76, -502.52]",0.4194,0.5833,0.75,373.06
X01783,momentum_reversion,long_only,fixed,fixed,80.0,120.0,48,50,-294.5,0.9302,0.42,-5.89,1291.34,3926.46,-4220.96,3,1,False,"[-57.58, -1141.58, 904.66]",0.4,0.3333,0.5,523.94
X00492,emapmo,short_only,atr_blend,atr_blend,1.0,4.0,6,141,-329.34,0.9297,0.4113,-2.3357,1015.18,4358.08,-4687.42,3,2,False,"[190.72, 340.22, -860.28]",0.4,0.6667,0.75,248.9
X00834,icefishball,all,atr_blend,atr_blend,1.0,4.0,24,552,-1834.48,0.9296,0.2355,-3.3233,4664.12,24212.8,-26047.28,3,1,False,"[-1697.66, 1005.34, -1142.16]",0.4643,0.4615,0.5,974.52
X01778,momentum_reversion,long_only,fixed,fixed,60.0,60.0,48,54,-231.46,0.9293,0.5,-4.2863,797.98,3042.02,-3273.48,3,1,False,"[-575.82, -113.32, 457.68]",0.4286,0.3333,0.5,312.43
X01529,momentum_reversion,all,atr_blend,atr_blend,2.5,2.0,24,92,-417.58,0.9287,0.5109,-4.5389,1275.84,5439.72,-5857.3,3,2,False,"[-984.94, 36.56, 530.8]",0.4681,0.25,0.25,560.91
X00486,emapmo,short_only,atr,atr,2.5,1.5,6,160,-407.4,0.9286,0.5188,-2.5463,1686.9,5298.08,-5705.48,3,1,False,"[466.54, -80.72, -793.22]",0.5806,0.5833,0.75,433.37
X01309,icefishball,short_only,range15_pct,range15_pct,1.25,1.0,24,253,-1019.72,0.9284,0.5257,-4.0305,2159.82,13217.08,-14236.8,3,1,False,"[-961.9, 969.34, -1027.16]",0.5179,0.5385,0.5,485.54
X01262,icefishball,short_only,fixed,fixed,30.0,120.0,24,327,-1019.98,0.9278,0.2722,-3.1192,1841.7,13105.14,-14125.12,3,1,False,"[-1639.16, 1632.84, -1013.66]",0.3571,0.3077,0.5,420.75
X01978,momentum_reversion,short_only,atr_blend,atr_blend,1.5,4.0,24,41,-207.84,0.9276,0.3659,-5.0693,643.6,2663.4,-2871.24,3,2,False,"[-531.86, 246.14, 77.88]",0.4074,0.2727,0.5,323.29
X01767,momentum_reversion,long_only,range15_pct,range15_pct,1.25,2.0,24,53,-250.22,0.9275,0.3585,-4.7211,1304.14,3199.44,-3449.66,3,1,False,"[-695.32, -608.82, 1053.92]",0.2857,0.3333,0.25,452.36
X00883,icefishball,all,atr,atr,2.0,4.0,48,411,-2446.14,0.9273,0.326,-5.9517,4259.94,31210.84,-33656.98,3,1,False,"[-2143.88, 1244.12, -1546.38]",0.4107,0.4615,0.25,1176.32
X00645,emapmo,short_only,atr,atr,1.0,1.5,48,168,-449.82,0.9268,0.4226,-2.6775,1222.0,5693.46,-6143.28,3,1,False,"[125.56, -39.94, -535.44]",0.5161,0.5833,0.75,288.72
X00814,icefishball,all,fixed,fixed,80.0,120.0,24,400,-2169.0,0.9268,0.425,-5.4225,4496.92,27454.7,-29623.7,3,2,False,"[-3338.66, 329.58, 840.08]",0.4643,0.3846,0.25,838.54
X00580,emapmo,short_only,fixed,fixed,60.0,30.0,24,151,-445.74,0.9265,0.6358,-2.9519,1336.76,5614.96,-6060.7,3,1,False,"[504.26, -303.0, -647.0]",0.4516,0.5,0.75,302.09
X00516,emapmo,short_only,fixed,fixed,15.0,60.0,12,216,-382.84,0.9262,0.2222,-1.7724,900.0,4801.98,-5184.82,3,1,False,"[-306.78, 229.22, -305.28]",0.4,0.3333,0.5,206.08
X00672,emapmo,short_only,atr_blend,atr_blend,2.5,1.0,48,123,-406.52,0.926,0.7236,-3.305,1698.28,5084.64,-5491.16,3,1,False,"[744.16, -113.34, -1037.34]",0.6,0.5,0.75,390.3
X01233,icefishball,short_only,atr_blend,atr_blend,1.0,4.0,12,343,-1004.82,0.9251,0.309,-2.9295,2722.68,12412.06,-13416.88,3,2,False,"[-1554.6, 221.14, 328.64]",0.4107,0.3846,0.5,520.02
X01099,icefishball,long_only,fixed,fixed,80.0,120.0,48,171,-1158.04,0.9247,0.4094,-6.7722,3008.52,14221.7,-15379.74,3,1,False,"[-761.18, -676.68, 279.82]",0.5472,0.4167,0.25,698.35
X02044,momentum_reversion,short_only,range15_pct,range15_pct,0.75,1.0,48,41,-208.34,0.9246,0.439,-5.0815,998.36,2554.18,-2762.52,3,1,False,"[-126.36, 650.14, -732.12]",0.4815,0.5455,0.25,254.64
X00506,emapmo,short_only,range15_pct,range15_pct,0.75,1.5,6,145,-344.8,0.9244,0.4207,-2.3779,1123.18,4217.86,-4562.66,3,1,False,"[-30.26, 347.98, -662.52]",0.4,0.5,0.5,299.16
X01289,icefishball,short_only,atr_blend,atr_blend,1.0,2.0,24,339,-1052.86,0.9244,0.3186,-3.1058,2410.22,12865.58,-13918.44,3,1,False,"[-1278.12, 292.88, -67.62]",0.3929,0.4615,0.25,427.55
X00757,icefishball,all,fixed,fixed,80.0,120.0,12,444,-1978.06,0.9236,0.4617,-4.4551,3398.88,23907.8,-25885.86,3,1,False,"[-1633.52, -1019.02, 674.48]",0.4464,0.4615,0.25,646.47
X00470,emapmo,short_only,fixed,fixed,80.0,30.0,6,180,-458.7,0.9233,0.5611,-2.5483,1450.3,5518.76,-5977.46,3,1,False,"[373.6, -94.4, -737.9]",0.5161,0.5833,0.75,383.2
X00498,emapmo,short_only,atr_blend,atr_blend,2.0,1.5,6,155,-413.7,0.9229,0.5097,-2.669,1437.58,4952.54,-5366.24,3,2,False,"[300.02, 132.02, -845.74]",0.5806,0.5,0.75,373.59
X00501,emapmo,short_only,atr_blend,atr_blend,2.5,1.0,6,176,-461.24,0.9227,0.5682,-2.6207,1589.82,5509.5,-5970.74,3,1,False,"[461.34, -13.16, -909.42]",0.5484,0.5833,0.75,416.92
X00682,emapmo,short_only,range15_pct,range15_pct,1.25,1.0,48,97,-427.28,0.9225,0.5258,-4.4049,1674.38,5084.26,-5511.54,3,1,False,"[192.08, -125.18, -494.18]",0.4138,0.5833,0.5,336.64
X01951,momentum_reversion,short_only,fixed,fixed,80.0,15.0,24,57,-113.68,0.9224,0.8246,-1.9944,748.68,1351.72,-1465.4,3,2,False,"[123.44, 166.44, -403.56]",0.6667,0.3636,0.5,180.27
X01536,momentum_reversion,all,range15_pct,range15_pct,1.0,2.0,24,93,-502.82,0.922,0.3656,-5.4067,1455.98,5940.84,-6443.66,3,2,False,"[-1262.94, 374.06, 386.06]",0.383,0.3333,0.5,663.87
X00600,emapmo,short_only,atr,atr,2.5,1.5,24,104,-415.46,0.9219,0.625,-3.9948,1806.94,4905.4,-5320.86,3,1,False,"[729.6, -266.4, -878.66]",0.6452,0.5833,0.75,447.88
X00464,emapmo,short_only,fixed,fixed,30.0,120.0,6,152,-376.48,0.9215,0.3882,-2.4768,1082.3,4421.34,-4797.82,3,1,False,"[42.76, -15.74, -403.5]",0.4,0.5,0.5,274.06
X00667,emapmo,short_only,atr_blend,atr_blend,1.5,4.0,48,78,-415.72,0.9215,0.3205,-5.3297,2219.3,4883.0,-5298.72,3,1,False,"[404.76, -559.74, -260.74]",0.3571,0.5,0.5,365.69
X01514,momentum_reversion,all,atr,atr,2.5,4.0,24,91,-482.34,0.9212,0.3956,-5.3004,1409.62,5636.86,-6119.2,3,1,False,"[-1029.44, -125.7, 672.8]",0.4468,0.25,0.5,695.34
X00649,emapmo,short_only,atr,atr,1.5,1.5,48,139,-510.36,0.9207,0.518,-3.6717,1305.1,5923.22,-6433.58,3,1,False,"[416.72, -181.04, -746.04]",0.4839,0.6667,0.75,284.12
X01269,icefishball,short_only,fixed,fixed,80.0,60.0,24,248,-1152.52,0.9206,0.5121,-4.6473,2570.24,13368.52,-14521.04,3,2,False,"[-2196.42, 982.08, 61.82]",0.5179,0.5385,0.25,463.2
X01824,momentum_reversion,long_only,range15_pct,range15_pct,1.25,2.0,48,53,-312.72,0.9203,0.3774,-5.9004,951.38,3610.7,-3923.42,3,1,False,"[-449.32, -444.82, 581.42]",0.3714,0.3333,0.5,313.77
X00555,emapmo,short_only,atr_blend,atr_blend,2.0,1.5,12,120,-433.8,0.92,0.5417,-3.615,1372.06,4986.9,-5420.7,3,1,False,"[131.9, -148.6, -417.1]",0.5161,0.5,0.75,348.81
X00895,icefishball,all,atr_blend,atr_blend,1.5,4.0,48,452,-2484.98,0.9193,0.2633,-5.4977,5072.94,28313.94,-30798.92,3,1,False,"[-1031.74, 1703.76, -3157.0]",0.375,0.3077,0.25,1184.47
X01829,momentum_reversion,short_only,fixed,fixed,30.0,15.0,6,66,-106.34,0.9191,0.6364,-1.6112,487.64,1207.92,-1314.26,3,1,False,"[331.22, -131.78, -305.78]",0.5185,0.3636,0.5,100.53
X00889,icefishball,all,atr_blend,atr_blend,1.0,1.5,48,577,-1854.98,0.9189,0.3709,-3.2149,3672.28,21011.14,-22866.12,3,1,False,"[-1036.32, -833.08, 14.42]",0.4821,0.3846,0.25,726.73
X00528,emapmo,short_only,fixed,fixed,80.0,60.0,12,109,-422.16,0.9188,0.4771,-3.873,1459.58,4777.52,-5199.68,3,1,False,"[-326.38, 240.36, -336.14]",0.5,0.5,0.5,399.3
X01655,momentum_reversion,long_only,fixed,fixed,15.0,30.0,12,80,-135.2,0.9187,0.325,-1.69,500.4,1527.76,-1662.96,3,1,False,"[-369.48, -123.48, 357.76]",0.4571,0.4167,0.5,81.24
X00531,emapmo,short_only,atr,atr,1.0,1.5,12,174,-496.76,0.9185,0.4138,-2.8549,1296.88,5597.22,-6093.98,3,1,False,"[87.08, -42.92, -540.92]",0.4194,0.5833,0.75,278.01
X01884,momentum_reversion,short_only,fixed,fixed,15.0,60.0,12,69,-138.56,0.918,0.2029,-2.0081,620.32,1551.14,-1689.7,3,2,False,"[275.48, 26.48, -440.52]",0.4074,0.5455,0.5,134.75
X01570,momentum_reversion,all,atr,atr,2.5,2.0,48,93,-481.32,0.9176,0.5269,-5.1755,1155.82,5357.24,-5838.56,3,1,False,"[-629.94, 316.06, -167.44]",0.4894,0.3333,0.5,456.79
X01232,icefishball,short_only,atr_blend,atr_blend,1.0,2.0,12,343,-1065.32,0.9172,0.344,-3.1059,2584.3,11796.18,-12861.5,3,1,False,"[-1276.1, -170.86, 381.64]",0.3929,0.4615,0.25,405.53
X00462,emapmo,short_only,fixed,fixed,30.0,30.0,6,227,-526.98,0.9171,0.4714,-2.3215,1432.54,5830.82,-6357.8,3,1,False,"[320.26, -402.74, -444.5]",0.4516,0.5833,0.75,312.0
X00661,emapmo,short_only,atr_blend,atr_blend,1.0,1.5,48,146,-482.04,0.917,0.4247,-3.3016,1245.18,5326.12,-5808.16,3,2,False,"[171.74, 111.24, -765.02]",0.4194,0.5,0.75,272.22
X00524,emapmo,short_only,fixed,fixed,60.0,60.0,12,112,-434.88,0.9169,0.4643,-3.8829,1250.06,4796.52,-5231.4,3,1,False,"[-439.12, 256.12, -251.88]",0.5,0.5,0.5,352.54
X01325,icefishball,short_only,fixed,fixed,80.0,30.0,48,265,-996.6,0.9168,0.7057,-3.7608,1753.5,10988.12,-11984.72,3,1,False,"[-550.86, 103.38, -549.12]",0.5179,0.5385,0.5,337.79
X00478,emapmo,short_only,atr,atr,1.5,1.5,6,169,-492.56,0.9165,0.4793,-2.9146,1389.12,5408.06,-5900.62,3,1,False,"[407.82, -134.44, -765.94]",0.4516,0.5833,0.75,327.13
X00458,emapmo,short_only,fixed,fixed,15.0,30.0,6,318,-544.32,0.9163,0.3396,-1.7117,1125.36,5956.08,-6500.4,3,1,False,"[201.56, -347.94, -397.94]",0.3548,0.5,0.5,216.02
X01188,icefishball,short_only,atr_blend,atr_blend,2.5,4.0,6,284,-897.16,0.9163,0.5035,-3.159,2102.96,9820.68,-10717.84,3,1,False,"[-710.3, 270.7, -457.56]",0.4286,0.4615,0.5,430.17
X00117,emapmo,all,fixed,fixed,15.0,60.0,24,337,-707.38,0.9161,0.1988,-2.0991,1364.74,7727.42,-8434.8,3,1,False,"[-174.12, -565.38, 32.12]",0.4103,0.4167,0.25,262.37
X01170,icefishball,short_only,atr,atr,2.5,1.5,6,288,-845.62,0.9161,0.5417,-2.9362,1817.94,9228.06,-10073.68,3,1,False,"[-377.54, 316.46, -784.54]",0.5357,0.3846,0.5,236.45
X01368,icefishball,short_only,range15_pct,range15_pct,1.25,2.0,48,223,-1439.02,0.9161,0.3767,-6.453,2967.48,15711.34,-17150.36,3,1,False,"[-843.0, 1667.24, -2263.26]",0.4643,0.5385,0.5,619.34
X00539,emapmo,short_only,atr,atr,2.0,1.5,12,131,-499.94,0.9156,0.5496,-3.8163,1593.26,5420.22,-5920.16,3,1,False,"[293.94, -47.56, -746.32]",0.4839,0.5,0.75,391.18
X01181,icefishball,short_only,atr_blend,atr_blend,2.0,1.0,6,303,-846.22,0.9145,0.5809,-2.7928,1486.98,9053.26,-9899.48,3,1,False,"[-547.24, 284.26, -583.24]",0.5,0.4615,0.5,241.03
X00623,emapmo,short_only,range15_pct,range15_pct,1.0,1.5,24,93,-428.32,0.9144,0.4301,-4.6056,1679.6,4576.4,-5004.72,3,1,False,"[238.06, -110.44, -555.94]",0.4483,0.5,0.75,489.32
X01619,momentum_reversion,long_only,atr,atr,1.5,2.0,6,63,-177.62,0.9138,0.4286,-2.8194,539.06,1882.52,-2060.14,3,1,False,"[-326.54, -149.54, 298.46]",0.4286,0.3333,0.25,145.23
X00535,emapmo,short_only,atr,atr,1.5,1.5,12,146,-538.54,0.9137,0.5,-3.6886,1309.34,5700.98,-6239.52,3,1,False,"[147.24, -139.26, -546.52]",0.4194,0.5,0.75,276.86
X00774,icefishball,all,atr_blend,atr_blend,1.0,1.0,12,587,-1680.88,0.9133,0.4719,-2.8635,3141.2,17701.52,-19382.4,3,0,False,"[-347.04, -690.04, -643.8]",0.3929,0.4615,0.5,520.6
X01186,icefishball,short_only,atr_blend,atr_blend,2.5,1.5,6,286,-887.64,0.9132,0.542,-3.1036,2158.46,9342.8,-10230.44,3,1,False,"[-634.54, 394.7, -647.8]",0.5,0.3846,0.25,310.42
X01168,icefishball,short_only,atr,atr,2.0,4.0,6,297,-974.78,0.9124,0.4916,-3.2821,2272.84,10150.46,-11125.24,3,1,False,"[-828.26, 5.74, -152.26]",0.4286,0.4615,0.5,405.86
X00477,emapmo,short_only,atr,atr,1.5,1.0,6,198,-550.52,0.9121,0.5657,-2.7804,1410.02,5713.62,-6264.14,3,1,False,"[374.16, -300.84, -623.84]",0.4516,0.5833,0.75,344.73
X01827,momentum_reversion,short_only,fixed,fixed,15.0,60.0,6,69,-143.06,0.9119,0.2464,-2.0733,650.32,1481.42,-1624.48,3,2,False,"[300.98, 59.98, -504.02]",0.4074,0.4545,0.5,154.02
X01166,icefishball,short_only,atr,atr,2.0,1.5,6,299,-926.76,0.9117,0.5351,-3.0995,1900.66,9571.1,-10497.86,3,1,False,"[-427.5, 116.0, -615.26]",0.5179,0.4615,0.5,255.5
X01155,icefishball,short_only,fixed,fixed,80.0,60.0,6,286,-902.64,0.9111,0.514,-3.1561,1742.98,9249.22,-10151.86,3,1,False,"[-681.04, 386.2, -607.8]",0.4643,0.4615,0.5,316.1
X01171,icefishball,short_only,atr,atr,2.5,2.0,6,286,-936.64,0.9105,0.5175,-3.275,1989.96,9525.48,-10462.12,3,1,False,"[-481.04, 242.2, -697.8]",0.4643,0.5385,0.5,266.98
X00121,emapmo,all,fixed,fixed,30.0,60.0,24,241,-872.34,0.9105,0.3361,-3.6197,2355.08,8878.56,-9750.9,3,2,False,"[362.06, -1620.2, 385.8]",0.4103,0.5,0.5,401.53
X00178,emapmo,all,fixed,fixed,30.0,60.0,48,241,-898.84,0.9105,0.3195,-3.7296,2293.92,9144.52,-10043.36,3,2,False,"[259.56, -1479.2, 320.8]",0.3846,0.4167,0.5,396.63
X01263,icefishball,short_only,fixed,fixed,60.0,15.0,24,318,-706.32,0.9103,0.7862,-2.2211,1477.8,7171.5,-7877.82,3,1,False,"[-959.44, 285.06, -31.94]",0.5179,0.3846,0.25,255.49
X01648,momentum_reversion,long_only,range15_pct,range15_pct,1.0,1.0,6,58,-187.42,0.9103,0.5,-3.2314,601.44,1903.04,-2090.46,3,1,False,"[-445.3, -74.06, 331.94]",0.4857,0.3333,0.5,197.09
X00669,emapmo,short_only,atr_blend,atr_blend,2.0,1.5,48,105,-520.7,0.9103,0.5905,-4.959,1555.78,5281.62,-5802.32,3,1,False,"[590.6, -45.9, -1065.4]",0.5333,0.5833,0.75,363.83
X01814,momentum_reversion,long_only,atr_blend,atr_blend,2.5,2.0,48,54,-296.96,0.9101,0.5,-5.4993,974.64,3005.52,-3302.48,3,1,False,"[-508.82, -465.82, 677.68]",0.4286,0.3333,0.25,418.7
X00566,emapmo,short_only,range15_pct,range15_pct,1.0,1.5,12,103,-449.22,0.9099,0.4466,-4.3614,1604.0,4537.46,-4986.68,3,1,False,"[31.6, -49.66, -431.16]",0.3793,0.5833,0.75,438.97
X00130,emapmo,all,fixed,fixed,80.0,120.0,24,112,-762.88,0.9096,0.4196,-6.8114,2154.08,7679.22,-8442.1,3,2,False,"[190.38, -1349.88, 396.62]",0.4211,0.5,0.75,424.23
X02004,momentum_reversion,short_only,fixed,fixed,60.0,15.0,48,58,-131.92,0.9093,0.7931,-2.2745,554.88,1322.96,-1454.88,3,2,False,"[125.2, 96.44, -353.56]",0.5926,0.3636,0.25,150.43
X01184,icefishball,short_only,atr_blend,atr_blend,2.0,4.0,6,293,-1011.32,0.9086,0.4915,-3.4516,2085.82,10051.94,-11063.26,3,1,False,"[-986.52, 545.48, -570.28]",0.4464,0.5385,0.5,408.66
X00174,emapmo,all,fixed,fixed,15.0,60.0,48,337,-777.88,0.9085,0.1929,-2.3082,1448.24,7719.4,-8497.28,3,0,False,"[-80.12, -648.88, -48.88]",0.4103,0.4167,0.25,272.21
X01546,momentum_reversion,all,fixed,fixed,30.0,60.0,48,116,-443.84,0.9083,0.319,-3.8262,1113.48,4394.12,-4837.96,3,1,False,"[-228.36, 491.64, -707.12]",0.4043,0.3333,0.25,298.44
X01485,momentum_reversion,all,fixed,fixed,15.0,60.0,24,146,-335.54,0.9082,0.1986,-2.2982,912.16,3319.54,-3655.08,3,1,False,"[-250.26, 364.24, -449.52]",0.4255,0.4167,0.25,192.97
X01440,momentum_reversion,all,fixed,fixed,80.0,60.0,12,94,-431.06,0.9079,0.4894,-4.5857,1045.3,4247.46,-4678.52,3,0,False,"[-306.18, -17.44, -107.44]",0.4894,0.4167,0.0,316.09
X01196,icefishball,short_only,range15_pct,range15_pct,1.25,1.5,6,287,-937.88,0.9075,0.5017,-3.2679,1962.7,9206.44,-10144.32,3,1,False,"[-743.04, 597.46, -792.3]",0.4107,0.5385,0.5,340.34
X01921,momentum_reversion,short_only,atr_blend,atr_blend,1.5,4.0,12,43,-200.32,0.9075,0.3953,-4.6586,659.1,1964.42,-2164.74,3,2,False,"[-659.1, 190.14, 268.64]",0.4074,0.4545,0.25,203.54
X00831,icefishball,all,atr_blend,atr_blend,1.0,1.0,24,587,-1822.88,0.9072,0.4685,-3.1054,3253.2,17812.5,-19635.38,3,0,False,"[-409.04, -654.54, -759.3]",0.3929,0.4615,0.5,538.76
X00888,icefishball,all,atr_blend,atr_blend,1.0,1.0,48,587,-1822.88,0.9072,0.4685,-3.1054,3253.2,17812.5,-19635.38,3,0,False,"[-409.04, -654.54, -759.3]",0.3929,0.4615,0.5,538.76
X00592,emapmo,short_only,atr,atr,1.5,1.5,24,139,-599.36,0.9069,0.518,-4.3119,1305.1,5836.72,-6436.08,3,1,False,"[322.72, -181.04, -741.04]",0.5161,0.5833,0.75,283.24
X00893,icefishball,all,atr_blend,atr_blend,1.5,1.5,48,512,-2390.88,0.9068,0.4727,-4.6697,4642.84,23265.92,-25656.8,3,0,False,"[-279.54, -589.54, -1521.8]",0.4107,0.3846,0.25,799.52
X02034,momentum_reversion,short_only,atr_blend,atr_blend,1.5,2.0,48,43,-267.32,0.9068,0.4419,-6.2167,731.66,2600.94,-2868.26,3,1,False,"[-488.1, 511.14, -290.36]",0.5185,0.4545,0.5,224.15
X00877,icefishball,all,atr,atr,1.5,1.5,48,513,-2395.62,0.9064,0.4639,-4.6698,3485.72,23208.38,-25604.0,3,1,False,"[-1171.04, 149.96, -1374.54]",0.4464,0.4615,0.25,787.82
X00899,icefishball,all,atr_blend,atr_blend,2.0,4.0,48,408,-3086.92,0.9064,0.3235,-7.566,5054.6,29882.32,-32969.24,3,1,False,"[-2247.64, 1717.86, -2557.14]",0.4107,0.3077,0.25,1175.47
X00509,emapmo,short_only,range15_pct,range15_pct,1.0,1.5,6,141,-453.34,0.9063,0.4326,-3.2152,1266.68,4382.86,-4836.2,3,1,False,"[-48.78, 314.72, -719.28]",0.4,0.5,0.75,325.46
X00589,emapmo,short_only,atr,atr,1.0,2.0,24,131,-519.44,0.9062,0.3588,-3.9652,1212.02,5016.22,-5535.66,3,1,False,"[-38.56, 235.94, -716.82]",0.4333,0.5,0.5,286.31
X00485,emapmo,short_only,atr,atr,2.5,1.0,6,181,-558.94,0.9061,0.5912,-3.0881,1753.38,5393.32,-5952.26,3,1,False,"[547.36, -27.4, -1078.9]",0.5161,0.6667,0.75,446.99
X00753,icefishball,all,fixed,fixed,60.0,120.0,12,469,-2398.06,0.9061,0.4243,-5.1131,3492.3,23132.74,-25530.8,3,0,False,"[-1775.68, -123.94, -498.44]",0.4107,0.3846,0.25,574.85
X01320,icefishball,short_only,fixed,fixed,60.0,15.0,48,318,-754.32,0.9057,0.7925,-2.3721,1503.8,7247.52,-8001.84,3,1,False,"[-851.44, 198.56, -101.44]",0.5,0.3846,0.25,254.49
